id	message	like_count
321577785089853_321586645088967	626	Depois de tantas intenções de votos à Bolsonaro sem gastos, deveria ser extinto o FUNDO ELEITORAl. Vença quem tiver apoio do povo!
321577785089853_321586511755647	360	Eu faço propaganda pro Bolsonaro por que sou pobre se eu fosse rica colocaria um outdoor em cada esquina com luz de led 😂🇧🇷💙💚💛 salve ao presidente !
321577785089853_321589028422062	235	Bolsonaro, o Ibope já iniciou a tentativa de modificar os votos dos indecisos. Te tiraram 2 pontos percentuais e jogaram 2 pontos para Haddad. Não modifique sua forma de fazer campanha e intensifique em São Paulo, minas e o nordeste. Pra cima!
321577785089853_321586601755638	205	A vitória é nossa, não vai ter fraudes e sim a vitória do Brasil, é 17 !
321577785089853_321592545088377	159	Peço desculpas mas sinto que esse clima de "já ganhou" está esfriando a campanha. Até no futebol isso não ajuda. 
Bolsonaro, sei que está fazendo um grande esforço mas peço que faça mais lives. Mantenha o povo brasileiro focado na vitoria. Obrigada
321577785089853_321587308422234	99	Cabo Daciolo;
 Fez a campanha inteira com a Bíblia na mão e não perdeu,  o Haddad no seu Primeiro dia ja perdeu a Bíblia...
😉😂😂😂
321577785089853_321587868422178	72	Nós venceremos baseados na verdade.Chega de mentiras,de falsidade.Chega de PT.#BolsonaroPresidente
321577785089853_321587635088868	90	Fiquemos atentos aos números das pesquisas.
Tá cheirando fraude, já estão nos  impondo com as pesquisas o diminuição da vantagem e aumento da rejeição, ou seja: nas próximas pesquisas essa diferença será 0. O cenário ideal pra se aceitar a fraude.
321577785089853_321591655088466	56	E as mentiras e acusações sobre o General Mourão??Os jornais não falaram nada a respeito...Eles mentem e ninguém diz nada,??
Após críticas de Haddad, Mourão afirma que vai processar artista que o acusou de ser torturador
Candidato do PT acusou Mourão de ser torturador após falas do cantor e compositor Geraldo Azevedo, que disse ter sido preso por Mourão durante a ditadura, em 1969; vice de Jair Bolsonaro (PSL) entrou no Exército em 1972
Vamos mudar o Brasil votando no 17
321577785089853_321587578422207	27	Essas eleições, vou lhes contar: ladrão furtando bíblia de ateu, aborteira indo à missa, prefeito ator pornô (Dória), Cid Gomes louco da pedra, facada contra candidato líder nas pesquisas, general voltando no tempo pra torturar cantor etc😂😂
321577785089853_321586435088988	51	🔴 Estão desesperados, dia 28 é 17 na cabeça, o dia da redenção Brasileira chegará
321577785089853_321590698421895	38	No primeiro turno a pesquisa que deu maior percentual de votos válidos a Bolsonaro foi 41%, o resultado nas urnas foi de 46%.

Se agora está dando 57% pode esperar 65% para Bolsonaro

BOLSONARO PRESIDENTE 1️⃣7️⃣
321577785089853_321594871754811	38	É preciso fechar a boca do Eduardo Bolsonaro e de seu vice general Mourão! Evitem assuntos polêmicos. A campanha não está ganha. Praticamente toda mídia brasileira está contra você. Qualquer palavra mal colocada é motivo para difamação!
321577785089853_321592328421732	26	Já estão arrumando fraude para segundo turno , pesquisa 57% contra 43% até chegar Domingo vai tá empatado  querem apostar ?
321577785089853_321596291754669	27	Mito  precisamos de  Live o senhor  está  muito  quieto. Os  metralhas  estão  desesperados. Estão  fazendo  de tudo  mas não  vão  conseguir. #marqueteirosdojair
321577785089853_321593858421579	24	Bolsonaro tem que voltar a fazer  live a noite, Igual ele fazia antes!
Não pode dar bobeira, não!
321577785089853_321590258421939	24	"infelizmente"" não é fake news, nem corrente de whatsapp, nem a "tia que ta falando, nem o "caixa 2 do Jair". A corrupção é real e precisa ser combatida! Não são milhões meu amigos, são BILHÕES do nosso dinheiro roubado. São fatos. Felizmente a gente pode mudar essa história dia 28.  #B17.
321577785089853_321597155087916	20	Se o Haddad continuar subindo nas pesquisas, vamos ter que ir pra rua protestar, porque com certeza vão querer fraudar as urnas.
321577785089853_247522795940317	18	Estamos contigo meu Capitão, já estou ficando doente por VC, medo de fazerem mal até domingo.Mais todos dias dobro meus joelhos em prol de sua vida e nossa VITÓRIA, que DEUS te guarde juntamente com sua família de todo mal....RUMO A VITÓRIA...
321577785089853_321602801754018	19	Pra Deus nada é impossível. Se essa é uma missão de Deus para Bolsonaro, nada impedirá a Vitória 🇧🇷17🇧🇷
321577785089853_321594681754830	27	Se preparem para a última cartada do PT. Pesquisas Ibope mostra Bolsonaro com 57% e Haddad com 43%. Até sexta feira eles vão aproximar ainda mais os candidatos para poderem fraudar as urnas. O PT roubou bilhões e com esse dinheiro comprou a Globo, Ibope, Data folha e TSE. Se isso ocorrer, teremos que voltar para as ruas, teremos quer ir para a guerra. Nossa bandeira JAMAIS SERÁ VERMELHA
321577785089853_321597625087869	15	Gente não vamos esmorecer nessa reta final das eleições.  Vamos convencer as pessoas a votarem em Jair Messias Bolsonaro,e explicar para elas que estamos travando uma luta entre o bem e o mal.
321577785089853_321597365087895	18	Não se preocupem com pesquisas... Foram consultados 3 mil eleitores só galera, isso não é nada, não se abalem. No primeiro turno Bolsonaro tinha 30% e fechou com 46%.
321577785089853_321589128422052	19	Capitão, precisa retomar as lives nessa reta final, não vamos nos dispersar. 2 pontos a menos já é um alerta. #B17 🇧🇷👈🏻
321577785089853_321592901755008	10	Em meio a tanta confusão, uma boa notícia: o crânio de Luzia foi recuperado... Já o cérebro de Petista continua desaparecido.🤭 #Pas
321577785089853_321595285088103	8	Jair Messias Bolsonaro se pronuncie sobre a matéria do Estadão de ontem sobre a cobranças de mensalidade nas Universidades federais?
e fato ou fake?
isso está tirando muito voto seu
321577785089853_321601788420786	19	Galera do Rio de Janeiro vamos todos ver o resultado das eleições na porta da casa do Bolsonaro vamos mostrar para o mundo que o Brasil quer Bolsonaro presidente no dia 28!!!! #BOLSONARO2018 #FATO
321577785089853_321604165087215	13	Bolsonaro, vc tem que se ligar que boa parte de seus eleitores em um segundo turno votaram em outros candidatos no primeiro turno, por tanto vc tem que evitar achar que já ganhou, tem que ter mais humildade até mesmo contra a oposição pois boa parte do seus votos em um segundo turno não são sólidos e por este motivo vc tem que saber conquistar mais o povo... Volte a fazer live e pare de perder tempo com entrevistas a todo momento.
321577785089853_247521332607130	8	Não foi derrubado nas pesquisas não , são pesquisas falsas , não caem nesta  não , até domingo vira muita coisa , temos que nos fortalecer ,
321577785089853_321596908421274	8	Tendo certeza que Bolsonaro vai ser eleito no domingo vamos juntos muda Brasil .
