id	message	like_count
1919595458095838_1919598678095516	705	Jair Messias Bolsonaro. 
Sr. Futuro presidente por favor LIBERE o medicamento para as crianças com AME no SUS. Tamo juntos 17 na cabeça.
1919595458095838_1919603451428372	336	Em nome de Jesus, a história do Brasil será mudada!!!!!❤️❤️❤️❤️
1919595458095838_1919600448095339	208	Importante que Semana que vem, essa hora estaremos LIVRES do #LixodoHaddad e #Luladrao 🇧🇷 #17 👉🇧🇷
1919595458095838_1919604211428296	148	Já é meu presidente ! Se brincar estou sendo mais patriota do que na copa 🤗 🇧🇷️
1919595458095838_1919607044761346	75	Brasil acima de tudo. Deus acima de todos. O Povo Brasileiro de norte a sul unidos jamais sera vencido! 🇧🇷️👍
1919595458095838_1919598788095505	57	Já dizem por ai, "O que não mata fortalece", DIA 28 VEM AI, VAMU BRASIL, 17 NA CABEÇA
1919595458095838_1919601708095213	56	Aí sim 
Dá-lhe Bolsonaro 1⃣7⃣ 🇧🇷🇧🇷🇧🇷💚💚💚
Aki no estado do Paraná somos todos Bolsonaro 1⃣7⃣ capitão.
1919595458095838_1919599028095481	45	Fernando Haddad, entrevistado por O Globo, acabou de acusar o general Hamilton Mourão de ter torturado pessoalmente o cantor Geraldo Azevedo, durante a ditadura, em 1969.

Isso pq o General entrou para o exército em 1972.

KKKKKKKKKKKKKKKKKKK
1919595458095838_1919611728094211	49	Bolsonaro só vc tem essa força pra comover tanta gente e só de ver esse vídeo fiquei com o coração apertado ,imagina essas pessoas que estão perto .Haja coração .E o Brasil indo até vc .
1919595458095838_1919610581427659	34	*URGENTE* - TEMOS DE VOTAR ANTES DAS 16HS. Isso é muito sério e precisa ser viralizado !!! Pensem!!! não é muito estranho que o horário de verão tenha sido alterado em diversos relógios, uma semana antes das eleições??? Pois é, as urnas estão programadas para trabalharem com o horário de verão, nos estados onde de costume muda-se o horário, e nos últimos anos sempre esta alteração foi feita em outubro e não em novembro como será este ano. Isso significa que as urnas não irão computar os votos após as 16hs, por assim já considerarem como encerrado o horário de votação  tendo em vista o horário de verão. Todo cuidado é pouco! São capazes de tudo! E é o Brasil que está em jogo, com alguns jogadores nada honestos! Não podemos perder 7 milhões de votos como no 1º turno! Faça sua parte! Divulgue esta mensagem!
1919595458095838_1919608144761236	32	Meu capitão, estamos trabalhando por você e pelo Brasil!
1919595458095838_1919603888094995	28	Alguém aperta o curtir aqui? Quero ver mais tarde quando chegar em casa!!! 👍🏻
1919595458095838_1919623094759741	30	Nesses meus 30 anos de vida nunca pensei que iria ter o orgulho de ser brasileiro. O caminho é longo, mas a vitória é certa. Desistir nunca. 17 neles.
1919595458095838_1919603311428386	28	Esse sim e um homem de caráter e honesto parabéns Jair messias Bolsonaro #B17 Domingo a Vitória e nosso 💚💛💙Brasil acima de tudo Deus acima de todos 🙌🙏
1919595458095838_1919602984761752	26	Não esqueça de Avisar seus Familiares: 
que dia 28/10 tem Vacinação contra Corrupção 🇧🇷
🇧🇷 #elesim2turno
1919595458095838_1919616168093767	16	Precisamos de uma mudança radical no Brasil. 
 Contamos com Bolsonaro para mudança de verdade. 
Brasil acima de tudo, DEUS acima de todos .
1919595458095838_1919603261428391	15	Está aguando meus olhos de água, lágrimas nos meus olhos Capitão...eu não quero chorar de saudades, mas quando você subir a Rampa, eu não quero ficar sem você. Quero seguir te encontrando aqui na sua page, ouvindo as suas decisões e novas conquistas. Pense nisso. Não nos deixe nas Redes. <3
1919595458095838_1919599241428793	13	Lula discursava para milhares de pessoas, quando de repente aparece Jesus Cristo baixando lentamente do céu. Quando chega ao lado de Lula, lhe diz algo ao ouvido. Então Lula, dirigindo-se à multidão, diz:

- Atenção companheiros! O companheiro Jesus Cristo aqui quer dizer umas palavras para vocês.

Jesus pega o microfone e diz:

- Povo brasileiro, este homem que tem barba como eu, não lhes deu o pão do conhecimento da mesma forma que eu fiz?

O povo responde:

- Sim!

- Não é verdade que, assim como eu multipliquei os pães e peixes para dar de comer a todos, este homem inventou o fome zero para que todos pudessem se alimentar?

- Sim! - respondeu o povo.

- Não é verdade que assegurou tratamento médico e remédios para os pobres, assim como eu curei os enfermos?

O povo grita:

- Sim!

- Não foi traído por companheiros de partido, assim como eu fui traído por Judas?

O povo então gritou ainda mais forte:

- Sim!

- Então o que vocês estão esperando para crucificá-lo?
1919595458095838_1919627584759292	12	MUITO FORTE ESSE ENCONTRO.  MUITO BONITO e MUITO EMOCIONANTE. 
AVANÇA,  BRASIL!
1919595458095838_1919618661426851	9	Clamei muito a Deus para ouvir essas palavras das bocas dos políticos brasileiros e hoje chorei ao ouvir essas palavras de apoio e de um só objetivo que e amelhoria do nosso país nossa nação diz  a bíblia que feliz a nação cujo Deus e o senhor e tudo que está acontecendo no Brasil eu creio que e a mão de Deus usando esse homem para passar confiança e orgulho aos  brasileiros vamos juntos a vitória com o Brasil acima de todos e Deus acima de tudo
1919595458095838_931927797006999	12	Jair Messias Bolsonaro Presidente da República Federativa do Brasil,com as bênçãos e as graças de Deus.
1919595458095838_277540206208314	11	Que alegria gente e que emoção confesso que até choro aqui de ver esse nosso Brasil em um só pensamento em um só propósito avante Brasil 🇧🇷️🇧🇷️🇧🇷️👏👏👏👏
