id	message	like_count
697415117297789_2401532509862617	1272	Saiu resultado: 
Pesquisa Datafolha - Haddad está disparado na frente, e a Polícia Federal atrás.😂😂😂😂😂
697415117297789_241427330062998	1058	NÃO PROMETEU QUE IA TIRAR NOME DE NI GUÉM DO SPC, MAS TIROU PT DO VERMELHO🤣🤣🤣🤣🤣🤣🤣
697415117297789_575302039569090	818	É  bom o senhor ganhar,pq é cada confusão que eu to me metendo por sua causa ;)
697415117297789_1830122617043604	742	Fico feliz que Haddad agora é Católico, contra o aborto, a favor do porte de armas e veste verde e amarelo. AGORA ELE VOTA BOLSONARO 17 !!!
697415117297789_1894620503967225	604	Bolsonaro não deve ir aos debates! Até porque quem discute com poste é bêbado.
697415117297789_240575393277869	516	BOMBA: foi descoberto que Jair Messias Bolsonaro faz parte de uma seita 😱

"A SEITA QUE DÓI MENOS!" 
DIA 28 E 17 ... Tamo junto 💪🇧🇷1⃣7⃣
697415117297789_706485296351146	389	Eu votei no Bolsonaro no primeiro turno. Mas agora que o Haddad colocou as cores da nossa bandeira, eu pensei muito bem e vou continuar com Bolsonaro, porque uma coisa não tem nada a ver com a outra!
697415117297789_1894192880668029	363	Presidente!! Vá preparando a ceia de natal que vai todo mundo pra sua casa 😂😂😂😂
697415117297789_338539770025523	368	Tenho 64 anos . Nunca defendi nenhum candidato como tenho te defendido.
697415117297789_512754372468020	245	BOLSONARO, você uniu o Brasil! Despertou o PATRIOTISMO! Parabéns!!!🇧🇷17🇧🇷
697415117297789_2709665025717673	241	MINHA PRIMA PETISTA ONTEM DECLAROU APOIO A TIO JAIR. NAO POR NOS MAS POR NOSSO PAIS.
697415117297789_769675176758324	233	Presidente, não defendo nem meu marido como tenho defendido você! 😂
697415117297789_273253633530442	157	Vc nem assumiu e ja fez a manuela se converter ao cristianismo. Vc é o cara!
697415117297789_1983359045055307	121	Amigos onde vcs passar a virada do ano de 2018 para 1964 😎😎😎🇧🇷🇧🇷🇧🇷🇧🇷? 
Eu vou para praia pular as ondas de lágrimas da esquerda😎😎😎😎😎
697415117297789_256617888371590	105	Jair Messias Bolsonaro peço ao senhor que torture todos esquerditas dando um emprego para cada um
697415117297789_2709677912383051	145	As mulheres com Bolsonaro já chegaram a 2milhoes  de Bolsogatas trabalhando pelo resgate dos soldados.👩‍✈️
697415117297789_274593216512642	138	#Bolsonaro, não vá para debate quem dá confiança a poste é bêbado. Deixa ele no vácuo. Cuide de sua saúde meu Presidente.
697415117297789_245333509472645	155	Coloque o exército na rua, no dia da eleição. POR FAVOR!!!!!!
697415117297789_443928502803812	60	Alguém sabe informar a que horas começa o terço que Manuela D Ávila vai puxar em homenagem a N.S. Aparecida?
697415117297789_2401531379862730	114	Bolsonaro fez o PT mudar as cores
Bolsonaro fez ateu ir a igreja

Que homem,meus amigos 😂❤️🇧🇷
697415117297789_303548293567818	94	Vc fez o Haddad voltar a ser patriota e agora ele e a Manuzinha também são cristãos! Glória a Deux  Bolsonaro vc é o cara
697415117297789_321898631954513	107	Fico imaginando a cara do Haddad quando o senhor anunciou o 13o para o bolsa família!
697415117297789_257363411634056	152	A DONZELA MANOELA NÃO ENGANA MAIS NINGUÉM NEM INDO A MISSA COM CARA DE SANTA.😱😱😱😱😱😱😱😱😱
697415117297789_116460229334357	143	Toma cuidado até com a água que vc bebe fora de casa não coma nem bebe nada vc sabe o perigo te ronda
697415117297789_342718603131795	82	Chega de falar de política, vamos falar dos animais.  Sabia que o camaleão muda de cor, quando está com medo?
697415117297789_565065590603616	117	Sr Presidente acho muito importante, nossas escolas voltarem a cantar nosso hino do Brasil, é vergonhoso essas crianças não saberem o hino Nacional Brasileiro
697415117297789_1869565166462302	108	NOSSA SENHORA APARECIDA PADROEIRA DO NOSSO BRASIL CUBRA O SENHOR COM SEU MANTO SAGRADO
697415117297789_828525260871906	121	TEVE FRAUDE. E SE OCORRER NOVAMENTE, O POVO IRÁ AS RUAS. ERA PRA SER PRIMIERO TURNO.
697415117297789_943065629213760	104	Que Nossa Senhora Aparecida passe a frente e abençoe você e o nosso Brasil.
697415117297789_257366558300408	245	Eu sou a favor do voto impresso e vc?
#unidospelo17
#campanhalimpabolsonaro17
#vem17
💚💛🇧🇷👉🏻👉🏻👉🏻
697415117297789_2047058478690263	106	Por favor, não vá a nenhum debate. Se cuida! Deixa a campanha com a gente.
#BOLSONARO17
