id	message	like_count
599405457128860_599448440457895	4188	Meu único medo são as urnas eletrônicas, fora isso será mais de 60% dos votos.
599405457128860_599449073791165	2657	É só mostra uma carteira de trabalho para eles que eles fogem..
599405457128860_391639201374518	2286	💚💛
Sou nordestina, sou mulher e voto em Bolsonaro com muito orgulho!
#17JB
599405457128860_599459880456751	1004	Guilherme Boulos, presta atenção daqui a pouco tu apodrece na prisão. 🎵
599405457128860_599451750457564	1294	Isso é sério!  Faz uma denúncia ...faz alguma coisa ...Essas pessoas são desequilibrados.
599405457128860_599453867124019	284	Até hoje sinto traumas da tortura que sofri na ditadura de 1964... Hoje com 23 anos, digo sem medo. #elenao
599405457128860_599448240457915	1130	O Camaleão muda de cor por dois motivos, pra sobreviver e para enganar a presa.
599405457128860_1946045552131304	716	Quem votou no Bolsonaro no primeiro turno, está com mais vontade ainda de votar no segundo!!!!
599405457128860_391637518041353	309	Haddad DISPARA na FRENTE!! atrás vem:
 polícia federal
 ministério público e 
 Sérgio Moro 😂
599405457128860_599449510457788	346	Pessoal, acabei de levar um tombo na calçada. Adivinha quem foi o culpado? Isso mesmo, Bolsonaro...😂😂😂😂😂
599405457128860_599458267123579	414	Cara de quem tem porte e não liga para ameaças kk
Tenta invadir pra ver kkkk
599405457128860_599453450457394	223	Se jogar uma carteira de trabalho no meio da multidão, não sobra um kkkkk
599405457128860_599449687124437	299	@jairbolsonaro @FlavioBolsonaro @BolsonaroSP @CarlosBolsonaro  vi um vídeo agora no Facebook e fiquei chocado com receio e medo .... é evidente que até dia 28 ( 15 dias da eleição ) é preocupante pfv tomem muito cuido o Brasil precisa de vcs (a desumanidade de uns é sem limites)
599405457128860_599451383790934	281	Já sabe né mito 1° ato trasformar mtst e mst em movimentos terroristas.
599405457128860_599452460457493	2276	Não preciso assistir debates, os 14 anos de PT e esta atitude criminosa do invasor de propriedade tirou todas as minhas dúvidas.😎
#B17
599405457128860_599450043791068	2641	Chega de falar de segundo turno. Quero recomendar um ótimo filme.
599405457128860_599455107123895	265	Ameaça o PLAY BOY de 0% de votos.

Esse sr deveria estar preso.

Apologia de crime ou criminoso (art. 287)

Art. 287 – Fazer, publicamente, apologia de fato criminoso ou de autor de crime:
Pena – detenção, de três a seis meses, ou multa.

Atenção 
@policiafederal
 , 
@MPF_PGR
599405457128860_391636988041406	252	Kkkkkkkkkl  imagina se fosse em um mundo paralelo e fosse o Bolsonaro falando isso caramba ia ter até reportagem no fantástico
599405457128860_391634744708297	153	Coloca na portaria uma placa escrito entrevista de emprego que eles não entram
599405457128860_599458033790269	212	Isso não dá cadeia?? Incitação ao ódio e invasão de propriedade privada?
599405457128860_599453667124039	214	Agora você tem o mesmo tempo na TV no segundo turno,posta essa porra e foda se tudo!
599405457128860_599455777123828	214	O invasor... pode invadir, eu tenho armas, se entrar não vai sair... 
Legítima Defesa
👉👉🇧🇷
599405457128860_175226750030535	199	"A tua casa vai virar ocupação" __Tudo é permitido para a esquerda falar. _Qualquer vírgula fora do lugar, colocada por Bolsonaro vira manchete da grande mídia, para denegrir a imagem dele. _ Mas, ainda não conseguiram. Seus eleitores estão convictos do seu voto.
599405457128860_1946033288799197	235	Coloca no horário eleitoral isso
O mais rapido possivel
599405457128860_279389939354467	180	Eles não sabe com quem tá mexendo ele tem 49 milhões de soldados a favor dele e melhor vcs ir pra casa trabalhar
599405457128860_391635434708228	189	Gente estou mto preocupa ,este povo é capaz de tudo , q Deus guarde nosso presidente e sua família, amém, e vamos de 17 minha gente 😎
599405457128860_391638424707929	85	Dilma Rousseff deveria vir a público anunciar a descoberta da tecnologia pra estocar vento: a cabeça do Boulos.
599405457128860_1946035878798938	165	Boulos, claramente é um inimigo para a União e para a sociedade e deveria ser detido.
599405457128860_254701021907718	128	Hô Guilherme Boulos presta atenção, ano que vem tu vai ser preso condenado por invasão... ♫ ♪ ♫ 🤣 #Bolsonaro2018
599405457128860_599451387124267	136	O Natal chega mais dia 28 não, não vejo a hora de acabar com isso tudo e 17neles.
599405457128860_599448893791183	137	Bolsonaro 17 nosso presidente! 
Brasil acima de tudo, Deus acima de todos! 💚💛💙
599405457128860_599457003790372	72	2018: Bolsonaro eleito
2019: Índices de criminalidade caem vertiginosamente
2020: Dólar valendo 2,00 reais
2021: Seguradoras em crise, ninguém mais faz seguro de carro porque não há mais roubos de veículos e cargas
2022: Bolsonaro reeleito para segundo mandato. Brasil ganha o hexa na Copa do Qatar.
2023: Armas são vendidas nas casas Bahia em 10 vezes sem juros
2024: Paridade do Dólar com o Real. Brasil em primeiro lugar no quadro de medalhas das olimpíadas de Vancouver.
2025: Paulo Guedes ganha o Nobel de Economia
2026: Eduardo Bolsonaro eleito presidente. Jair Bolsonaro é o novo secretário-geral da ONU. Brasil heptacampeão mundial.
2027: Americanos vendem Bitcoins para investir em Reais
2028: Brasil anexa a Venezuela após derrotar o exército de Nicolas Maduro apoiado por milícias do PT e PSOL.
2029: Com as novas reservas de petróleo venezuelano, Brasil consegue assento permanente no Conselho de Segurança da ONU.
2030: Eduardo Bolsonaro reeleito. Brasil octacampeão derrotando a Alemanha na final por 7 a 0.
2031: Com 1 real valendo 5 dólares,  brasileiros já são donos de 50% dos imóveis de luxo na Flórida.
2032: Brasil acusado de interferência nas eleições dos EUA. Declaração do Presidente Eduardo Bolsonaro: "Temos que defender os interesses das nossas empresas instaladas em território americano"
2033: Agência espacial Brasileira envia primeira missão tripulada a Vênus.
2034: Brasil vira monarquia e Eduardo Bolsonaro é coroado como Rei Eduardo I. Após nono título mundial do Brasil, FIFA decide acabar com a Copa do Mundo.
2035: Coritiba continua na série B
599405457128860_599459150456824	125	Reforce a segurança, nunca duvide dos seus inimigos, tentaram te matar uma vez.
599405457128860_279393039354157	125	A família do Bolsonaro corre perigo com isso
Põe no horario eleitoral
599405457128860_599448310457908	10630	Policial militar do Amazonas agradece a Deus pelo sucesso da operação no assalto da loteria na zona leste de Manaus, onde somente assaltantes morreram e nenhum policial ficou ferido. 
Falta só o capitão #Bolsonaro assumir a presidência 😎👉👉
599405457128860_279394312687363	87	Vão invadir um sítio lá em Atibaia e um triplex, podem ir. Foi adquirido com propina.
599405457128860_254704815240672	89	De quantos soldados vc precisa na sua porta capitão?? É só chamar estamos as ordens 😡😡😡1️⃣7️⃣🇧🇷🇧🇷🇧🇷👉🏻😎👉🏻
599405457128860_599451423790930	79	Se o MTST ocupa terreno improdutivo, vão ocupar a cabeça do Boulos também?
599405457128860_279395529353908	86	Quanto mais vejo esse tipo d gente, mais tenho a certeza d meu voto...#Bolsonaro 17 🇧🇷🇧🇷🇧🇷
599405457128860_391634954708276	53	O Ptzadaaaaaa, preste atenção, tem uma 38 de baixo do meu colchão 😋
599405457128860_175227863363757	61	Estou orando por sua vida e de sua família Jair, que Deus o guarde e o proteja sempre por onde você andar, Deus é contigo em nome de Jesus!
599405457128860_1946032488799277	71	Coloca no horário eleitoral isso...e outra o TSE ou MP vai fazer alguma coisa contra esse sujeito.
599405457128860_1946070275462165	60	Sou Evangélico voto no Bolsonaro   , 17  . quero lhe dizer , quando Deus está operando , ninguém  impedirá . Deus lhe abençoe .
599405457128860_279388752687919	75	Não tome para o senhor essa provocação ....São pessoas acéfalas, doutrinadas no erro. De valores inversos. 
Não revide ou ainda é capaz do senhor sair como o errado da estória. 
Calma Sr. Presidente. Está chegando a hora da ordem e do progresso.
599405457128860_279395902687204	49	FICA TRANQUILO PRESIDENTE ESTAREMOS LÁ PRA DEFENDER.
PARAQUEDISTA DO EXÉRCITO BRASILEIRO
599405457128860_279391249354336	51	Relaxa Bolsonaro, se ele forem até sua casa nós estamos aqui pra te defender, se é guerra que querem, É GUERRA QUE VÃO TER !
599405457128860_599460490456690	66	Mete um processo nesse Boulos boludo Sr presidente por promover a violencia e ocupação a sua propriedade !
599405457128860_279389136021214	52	Capitão cuidado eles são capazes de tudo pelo poder. Não vá a debates nem viaje para fazer campanha. Deixe que nós estamos fazendo pelo poder.  Brasil acima de tudo e Deus acima de todos. 🇧🇷🇧🇷
599405457128860_391646744707097	67	O que polícia federal vai se manifestar 
Porque isso é uma ameaça séria 
Grave acorda BRASIL
599405457128860_599458723790200	30	Acabei de bater meu dedinho do pé. Culpa de quem? Do Bolsonaro, não largo o celular um instante fazendo campanha para ele. Kkkkk. B17
599405457128860_391634911374947	39	Quem vai ser o loko de ocupar a casa dp bolsomito?pode ate entrar..mas não sabe se vai sair 😂😂
#17
599405457128860_254714125239741	52	Capitão, não vá a debates algum. Não vá sair em campanha por aí. Fiquem em casa, cuide da sua recumperação, das ruas cuidamos nós!
Não se exponha...eles vão querer te matar outra vez! Porfavor peça para os seus filhos ficarem em alerta geral!! Não seja cabeça dura!!
Abraço meu Capitão, que D'us o proteja e proteja a nós todos! Estamos em guerra Capitão! Não pense que eles estão para brincadeiras.
#Votoemcedula
#PTNão
599405457128860_599451223790950	57	Pra vcs q tem terrenos e imóveis cuidado o Boulos está de volta a ativa...
599405457128860_911486362379948	44	Mas não é o bolsonaro que incita violência??? Cadê a mídia pra divulgar essa violência  aí?
599405457128860_911484629046788	38	Mil cairão ao teu lado, e dez mil, à tua direita, mas tu não serás atingido.
599405457128860_599449657124440	2735	"Em memória aos torturados e mortos na fila do SUS, porque roubaram o dinheiro da saúde, eu digo #EleSim!"
599405457128860_599459123790160	52	Eles não tem limites. Roubam, mentem, julgam erroneamente, ameaçam, subornam, representam personagens. São o escárnio de uma Nação. Mas desta vez, não passarão! Força Capitão. Estamos na reta final e sua vitória é garantida. #B17
599405457128860_109760789941639	36	Se jogar carteira de trabalho ali no meio eles saem correndo ... corjas!!!
#B17
#Bolsonaro17
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
599405457128860_599458200456919	39	aaahhh Bolsonaro, vc será honrado meu Presidente!! os humilhados serão exaltados...
