id	message	like_count
671829229862929_808695032810755	2017	Me perguntaram como eu sendo mulher votaria em Bolsonaro. Respondi apertando a tecla 1 dps a 7 e confirma😎
671829229862929_690384044651474	1158	Se não vencer no 1° turno será a maior fraude eleitoral da história! 😎💪🏼🇧🇷
671829229862929_2308550749216052	791	Estou sendo massacrado perante alguns amigos e familiares, estou passando por cima de todos por acreditar no Sr, espero não me descepsionar, quero meu país de volta, tô com vc mito!!!
671829229862929_853354308187956	466	Eita coisa linda de se ver. Onde que qualquer outro candidato é recebido assim? Vai ser no primeiro turno!!!!
671829229862929_609914182773636	494	Compro briga até com amigos por acreditar que o senhor vai mudar a história desse país. Não nos desaponte!! ❤️
671829229862929_2255474158030726	277	Mito ...tenho trabalhado incansavelmente nas redes sociais para que o Sr seja eleito.
671829229862929_1137477953071633	221	TUDO ISSO POR LIVRE E ESPONTÂNEA VONTADE!!!! Não tem ônibus pago levando ninguém!!!!!
671829229862929_609914332773621	163	Hahahha 17 mil pessoas vendo Bolsonaro no Facebook, é uma vila Belmiro cheia no jogo do Santos
671829229862929_2172700803011331	147	Essa cara é de mais...  Não precisa de terno e gravata ,  a humildade dele é incrível 👏👏👏👏
671829229862929_597265337356117	126	Essa vai ser a primeira vez que voto, nunca votei antes por não confiar em ninguém, então não nos decepcione
#Bolsonaro2018
671829229862929_2308545912549869	116	Tá com aspecto cansado 😓
Deus te abençoe, meu presidente!
671829229862929_288940161933491	143	Coisa mais linda de ver! #BOLSONARO no primeiro turno!
671829229862929_2255474184697390	109	Faz quantos anos que não vemos o POVÃO assim vibrante e confiante!!!!! BOLSONARO AVANTE?!?!!!
671829229862929_2027737313926908	96	Nunca aconteceu isso com nenhum candidato, Bolsonaro é celebridade.
671829229862929_853354084854645	118	Eu quero uma lista para votar em todos que estao ao lado do Bolsonaro pelo partido...
671829229862929_2098809573484567	85	Que Deus tenha misericórdia de nos e faça com que esse homem seja eleito .É a nossa única salvação
671829229862929_2150263238630184	78	USE OS MINUTOS DA TV SÓ PRA AGRADECER A DEUS É AO POVO BRASILEIRO QUE ESTÁ COM.VC.
671829229862929_2172702183011193	70	Já está eleito no primeiro turno, se não acontecer é pq teve roubo!
671829229862929_2172701636344581	62	Bolsonaro não é o Flamengo, mas por onde passa a casa é cheia, Abraços Mito.
671829229862929_502309830244354	79	Nem celebridade puxa tanta gente quanto o senhor. Confiamos em você! ❤️
671829229862929_671831613196024	51	Vamos com Tudo, pra fazer Propaganda para o Bolsonaro, Não podemos ficar calado. Tem que ser no primeiro turno. Só depende de nós!
671829229862929_233618487331661	37	Uma vez ouvi uma entrevista em que o senhor disse que um governante deve governar para o povo. aquele que não governa para o povo quer mantê-los nas mãos e impedir o crescimento do país
671829229862929_1846596202095700	47	Tu precisa descansar, capitão. Se cuida.. Deus abençoe e proteja vc..
671829229862929_2201652616782142	42	Vamos precisar muito de Deus e apoio popular, estamos juntos Bolsonaro
671829229862929_1137477773071651	33	Pessoal não esqueçam que temos que votar 17 pra tudo se não o nosso presidente vai ficar de mãos atadas no congresso!
671829229862929_531930990582017	38	Parece até jogo de copa, mas não é!! Isso é brasileiro que não aguenta mais ser enganado. Vamos todos juntos #Bolsonaro2018 🙏🏻
671829229862929_1137477866404975	35	O povo acordou a Globo jogou o povo contra o Enéas com Bolsonaro e diferente o povo o ama
671829229862929_161868971381689	31	Que Deus o abençoe dando-lhe saúde,luz e muito discernimento para bem governar esse grande país ,o nosso amado Brasil! 🙏🙌🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
671829229862929_808694659477459	27	Talento, fibra e coragem não se compra nem se empresta.....💪 daleee bolsonaro👏👏👏👏
671829229862929_169376570620554	5	Me emociono assistindo essa nação gritando por você!!! Vamos juntos meu presidente!!!!
671829229862929_510996876037888	26	QUE  DEUS  PROTEJA  NOSSO  CANDIDATO  Jair  
 Messias Bolsonaro   NESSA  LINDA  CAMPANHA.💖💖💖💖😍😍😍😍
671829229862929_288940045266836	25	E de arrepiar....cuide -se!!
O Brasil precisa do Sr forte!!
DEUS o abençoe!!
671829229862929_157625068456529	23	Um dois três quatro cinco mil queremos bolsonaro presidente do Brasil !!!!
671829229862929_308030439783251	12	Bolsonaro, contrata a Marina para copeira do Palácio da Alvorada ! Ela aceita diálogo !
671829229862929_281871749094105	25	Nós, os motociclistas estamos com você. Somos muitos... Irmandade, fraternidade e lealdade
671829229862929_233263344019530	22	Meu presidente...vc devia descansar alguns dias...
 É sério..  
Vc é mais, tem que estar bem 
Dois dias com a família, só pra desligar um pouco...tamo junto 👊👊👊👊
#BOLSONARO2018
671829229862929_288939925266848	26	Que a sabedoria vinda de Deus, te instrua nessa jornada. Estamos juntos.
671829229862929_597265237356127	24	12345mil queremos Bolsonaro presisente do Brasil!!! A presidência já é sua Mito!!!!!!! #Bolsonaro2018 💕💕💕🕶
671829229862929_597264957356155	18	Eu queria que parassem de erguer Bolsonaro desse jeito, ele se torna um alvo fácil assim.😟😟😟
671829229862929_853354251521295	23	Aí  Bolsonaro  vamos acabar  com  a corrupção  do congresso,  vc é o único  que pode fazer isso  e  com  moral pra  isso.
671829229862929_1907566355948546	22	JAIR Messias Bolsonaro que Deus te abençoe e proteja sempre com muita saúde e sabedoria. O povo brasileiro tem esperança nas mudanças. #Bolsonaro17 #GeneralMourao #PSL17
671829229862929_129508801327673	20	Bolsonaro o que queremos, respeito com as crianças, idosos, trabalhadores, religião e Família🙏👏
671829229862929_224784935054202	21	Presidente...peça direito de resposta contra a Globo que mentiu de novo..
671829229862929_2085788644799646	20	Que o Exército Brasileiro inspecione as urnas e o Sr levará no primeiro turno.
671829229862929_320668922012283	22	Caramba, fico emocionada! Que Deus o proteja e lhe dê direção!
671829229862929_502308946911109	16	Que Deus te abençoe meu querido presidente. Por vc  eu faço campanha de graçaaaaaaaa
671829229862929_327337628038936	19	Bolsonaro estamos depositando toda nossa confiança. Não nos decepcione.
671829229862929_2027738907260082	17	Jesus te proteja,q seja nosso futuro presidente,precisamos mudar esse quadro em que vive nosso país
671829229862929_1511680292267090	17	Somos todos Boldonaro..aqui no Sul...acompanhamos o mito aqui em Porto Alegre. Na chegada ao Aeroporto, na expointer, no Jantar e no Almoço do dia 30/08.
671829229862929_259250911377917	13	Nesse Natal vou ser avó e Bolsonaro presidente, duas bençãos do Senhor. Deus é bom
671829229862929_2255470988031043	15	Humildade pura, mesmo casaco que estava usando em Porto Alegre..❤️❤️❤️
671829229862929_502310463577624	18	não nos decepcione mito, o senhor é a luz no fim do túnel pra essa nação chamada BRASIL   !
671829229862929_2221336244754145	18	Conte com o Povo Brasileiro, nós confiamos no Senhor melhorar à vida dos Brasileiros
671829229862929_2113317645653637	18	Não me deixe ir embora do meu País Bolsonaro, salve o Brasil! 😢
671829229862929_2201764883425831	15	Qual candidato no Brasil é recebido dessa maneira? Só Bolsonaro!!!😎🇧🇷
671829229862929_587586138425426	15	Gente, esse homem não para. Vai para tudo que é lado, enfrenta a multidão, tira fotos e não tem tempo nem de comer. Tem que cuidar.
671829229862929_2027736797260293	15	Depois dizem que tem rejeição . Este é o presidente dos sonhos de todos os brasileiros de bem
671829229862929_233618337331676	16	Nos estamos colocando no senhor, toda nossa esperança, por favor não decepcione o povo brasileiro.
671829229862929_1916697725086746	17	E nois Bolsonaro estou na Irlanda esperando vc mudar nosso país pra eu voltar 👏👏👏👏👏
671829229862929_259251344711207	15	BOLSONARO presidente...... o Rio de Janeiro também é BOLSONARO...... nossa bandeira jamais será vermelha.....
671829229862929_1907565779281937	17	Parabéns pela coragem de encarar os comunistas, o povo estará com o Bolsonaro presidente
671829229862929_2201651983448872	16	Bolsonaro. Deus proteja nosso candidato. Que o senhor abençoe que ele sejs o nosso presidente.
671829229862929_288491265312591	15	Sou mulher afrodescendente mãe  esposa trabalhadora e apoio vc. Brasil acima de tudo Deus acima de todos e bolsonaro em Outubro
671829229862929_2255472111364264	16	3 anos nesse mesmo pique, só um capitão do Exército pra aguentar, #Bolsonaro2018 Presidente do Brasil
671829229862929_2255474634697345	15	Nunca vi isso na minha vida com um politico, chega dar emoção, não nos decepcione !!
#SOMOSTODOSBOLSONARO
671829229862929_1907569839281531	13	Nossa Senhora Aparecida protegerá  vc e os seus. Força e coragem homem de Deus 😍
671829229862929_134555994141249	14	Isso que eu chamo de pesquisa eleitoral!!! # bolsonaro208
671829229862929_224785518387477	10	Tá cansado mas Deus vai te dar a Vitória..e nos vamos compartilhar dela
671829229862929_281872145760732	9	Que Deus te capacite para proteger e levar essa nação ao progresso com honradez!!!
Em nome de Jesus!
671829229862929_269465943693422	7	Eu queria muito saber o que ele pretende fazer sobre a regalias dos políticos e pro alto número de cargos políticos que o Brasil tem
671829229862929_932214983636981	13	Minha bandeira nunca vai ser vermelha, sou brasileiro e amo meu país!!!
671829229862929_232570370744403	8	Pedi pro presidente manda um bjo pra me eu sou uma das maiores apoiadoras... mitoooo mitoooo mitooo🖤
671829229862929_169206667308527	11	Somos todos Bolsonaro, se as "urnas eletrônicas, não o deixarem entrar, vamos todos para as ruas !!!!!
671829229862929_2085789034799607	13	Tens toda a confiança de uma nação de pessoas de bem... que Deus te abençoe e te ajude a carregar essa Cruz!
671829229862929_2255472414697567	12	Bolsonaro direto de Portugal torcendo pela sua vitória para mudar nosso Brasil maravilhoso
671829229862929_309588912959023	12	Sou de buritis ro eu minha esposa meus vizinhos meu patrão meu companheiro de trabalho os patrões da minha esposa os parceiro de trabalho dela votam no senhor ..
671829229862929_224783121721050	10	Força aí meu Presidente! 
Deus te abençoe e proteja sempre.
671829229862929_502308943577776	9	Meu presidente, qual candidato a governador o senhor tá apoiando no Rio?? Pelo q estou vendo estamos perdidos com esses candidatos aqui.
671829229862929_2150263088630199	9	Vamos Capitão Deus te proteja...Quarta feira. foi no R S estava lindo também...
671829229862929_1675848305871749	8	Já dei a ideia ao grupo formado em Nova Iguaçu no dia das eleições todos com a camisa da seleção com o número 17 atrás em referência ao mito
671829229862929_248749479165042	10	Vamos que vamos Bolsonaro , vamos arrumar essa casa, pois o nosso Brasil nao merecer continuar como está, o povo é contigo.👏👏👏👏
671829229862929_934383403421103	14	Se arriscando demais no meio da multidão, PT é capaz de tudo pra tirar o mito do caminho, que Deus te proteja presidente
671829229862929_328153467929698	12	Mais um show agora na recepção... esse é o nosso presidente 17 17 17 17 17
671829229862929_2172701566344588	10	Meu Presidente!!! Esse me representa. Pela família, pela crianças, pela segurança nacional e pela prosperidade , BOLSONARO 17
671829229862929_292075314923185	12	To com vc meu PRESIDENTE...BEM VINDO NA MINHA RONDÔNIA 
SOU DE ALTA FLORESTA D OESTE😙😙😙😙
671829229862929_129509004660986	11	Me respondam onde um presidenciável é recebido como o Bolsonaro.
Onde quer qeu vá é assim.
Uma festa geral.
671829229862929_808694736144118	16	É de arrepiar...que Deus lhe abencoe e proteja nessa caminhada.
671829229862929_1822947811152523	12	Primeiro lugar em todas as pesquisas!!  Bolsonaro será eleito no primeiro turno vai ter Bolsonaro na presidência da República SIM!
671829229862929_2027737973926842	11	Quero lhe ver no Meier. Que Deus o abençoe futuro "PRESIDENTE".
671829229862929_2149664258583040	9	Sabedoria e força pra aguentar esses dias de guerra eleitoral. Estamos com você
671829229862929_1114645485350355	10	A nossa bandeira jamais será vermelha ta certo dale bolsonaro presidente do Brasil
671829229862929_309589136292334	8	Primeiro turno já esta vencido!
E sem duvidas o segundo também
671829229862929_2085788871466290	8	Emocionante, que Deus te dê forças para governar o nosso país ❤
671829229862929_1690419237747910	10	É isso aí meu Presidente colocar Ordem e Progresso nesse Brasil 😎
671829229862929_2255474614697347	10	Nós, cristãos, contamos com o senhor, para fazer pela infância, adolescência e famílias, aquilo que Jesus nos ensinou
 Que Deus o abençoe e guarde!
671829229862929_233618223998354	11	Cadê a rejeição aí já vai pra 17000 pessoas assistindo agora em alguns minutos.
671829229862929_2328728767144955	19	E o mais legal, SEM PÃO COM MORTADELA! Todo mundo foi porque quis!
671829229862929_1907563392615509	8	Grande BOLSONARO....
Deus te abençoe e proteja meu amigo!!!
671829229862929_286282272200749	11	Tem meu voto e de toda minha família!!! O único que é realmente diferente dos outros!!!
671829229862929_256096525040416	11	Chega de bagunça nesse país! Tá na hora de medidas drásticas para que o respeito volta a reinar. Bolsonaro presidente
