id	message	like_count
479151242596625_2703072729918268	750	Boa noite , eu sou tranxesual , eu preciso que o Bolsonaro entre em contato comigo  , tenho algo importante para sua campanha , estou pronta para dar meu apoio , sou de MG
479151242596625_989297744575578	300	OLX é para os fracos, BOLSONARO anuncia a venda do apartamento no jornal nacional
😂
😎🇧🇷
479151242596625_238758580166404	419	Pesquisa rápida, mais confiável que DataFolha.

👍 - Bolsonaro
❤️ - Amoêdo
😆 - Alckmin
😮 - Ciro
😢 - Lula
😡 - Marina
479151242596625_284469879033320	253	Sou sargento da reserva da  gloriosa  polícia militar de minas gerais , apoiamos capitão bolsonaro  , nosso presidente !!!!
479151242596625_474016279780522	275	Estou nos Estados Unidos vou viajar 2 horas para votar no Mito com muito orgulho.
479151242596625_703443636672990	181	É emocionante o povo fazendo campanha de graça e de coração, nossa esperança de recuperarmos nosso Brasil 🇧🇷
479151242596625_312978946144499	143	Bolsonaro fez mais pela igualdade salarial da Renata Vasconcellos em 10 segundos do que dez mil mulheres com os seios de fora em dois séculos!
479151242596625_284470879033220	120	Bem-vindo ao Rio Grande do Sul, nosso futuro Presidente! 💚💛💙
479151242596625_2163763940503972	98	Quero um Brasil limpo para mim para meus filhos e netos! Mudança já! Bolsonaro a esperança!!!🇧🇷🇧🇷🇧🇷
479151242596625_238762436832685	78	Vou te dar uma ideia Bolsonaro , em vez de subir a rampa do planalto desce de rapel do helicóptero ou chega ao Planalto de tanque de guerra .
    Pedido do Wenderson Ramos Rosa de alto Jequitibá MG
479151242596625_2206653529579018	86	Moro a 4 anos em miami e não vejo a hora de votar !! Título em mãos! Esse eh meu presidente !! 17 🇧🇷🇺🇸
479151242596625_1884751188499569	100	Valeu gauchada, vamos levar no primeiro turno! É Bolsonaro presidente, 17.
479151242596625_989299211242098	74	Ele é o escolhido de Deus para ser o presidente do Brasil. Bolsonaro
479151242596625_2703072769918264	74	Se Bolsonaro não ganhar, o exército pode tomar o Congresso porque foi fraude.......
479151242596625_240583526639134	52	Chega de falar de política. vamos falar de poesia:

"Quem não gosta de Bolsonaro 
Bom sujeito não é....
Ou teve a cabeça feita pela Globo
Ou tem tornozeleira no pé!!!!"
#Bolsonaro2018 😎😍
479151242596625_225711018123255	55	Só acho que se der outro nome que não Jair Messias Bolsonaro ... E por que ocorreu a maior fraude eleitoral do último século
479151242596625_1974405842611420	50	👉Quando vc for VOTAR, pergunte ao mesário:
"-Posso JAIR votar tranquilo?"
E lembrar que é só até às 17!
😉😎👉👉👉
479151242596625_1804593332989482	47	Meu filho tem 13 anos e disse: pena eu não poder votar no Bolsonaro!
