id	message	like_count
308419399753878_295107241103309	259	Cara sou Anti PT, mas te APOIO por Lutar para Manutenção da Democracia e a Loucura representada por seu adversário.
308419399753878_565173780588475	147	Não voto no Pt,voto em HADDAD,meu partido é a Democracia intacta.
308419399753878_617357212000210	112	Sou evangélica, Igreja Metodista no Brasil e voto Haddad, porque representa os verdadeiros valores do Evangelho
308419399753878_1907309482721414	103	Sou do Vale do Jequitinhonha, não moro lá mais, na minha época lá não tinha universidades federais. Hoje tem graças a vc. Vi o qto mudou na minha região.
308419399753878_294885964689640	82	De Portugal acompanhando e vibrando, torcendo por Haddad na presidência. 
O Brasil precisa de você, Haddad!
#HaddadPresidente 
#Haddadsim
308419399753878_537906793343451	53	Bolsominios de plantão, com inveja Que o seu candidato não ser sensato assim? Mudem vote 13. Simples assim!!
308419399753878_312002166197269	46	PT é o único Partido que reconhece seus erros e têm muito mais acertos !!!!
308419399753878_2097944597188554	32	Todos se unindo. Isso mesmo! A favor da democracia, para preservá-la!
308419399753878_295107337769966	34	Tivemos a honra de recebê-lo em nossa escola.Uma pessoa maravilhosa!
308419399753878_305982150131058	39	Viram a diferença ? A maturidade ? O discurso ? Pois bem.... aqui prezamos pela liberdade de escolha , seja ela de religião ou posicionamento político , o que claramente não vimos do lado de lá !
308419399753878_183410829250097	30	Estou torcendo para a sua eleição presidencial. Já  ganhei vários  votos
308419399753878_498611513989273	34	Como a educação mudou minha vida, quero isso para todos que sonham com uma oportunidade! Pela educação, pela democracia, pela igualdade!#Haddadpresidente #horadavirada
308419399753878_1907305802721782	26	Enquanto isso, o adversário continua na sala de casa coçando o saco velho e murcho ! É 13 !
308419399753878_2221142338103765	23	Sou antipetista mas voto no Haddad pela democracia! #elenao
308419399753878_1296164310533895	19	"Sabe porque eu voto no HADDAD? Porque não há a menor possibilidade do Chico Buarque estar errado e o Alexandre Frota estar certo sobre o mesmo assunto." (Desconheço o autor, mas concordo plenamente)
308419399753878_294319278074638	18	Haddad não gagueja para responder a nenhuma resposta! É seguro e verdadeiro!
308419399753878_308424719753346	33	PELA PRIMEIRA VEZ UM CANDIDATO LIMPO SEM DINHEIRO DESBANCANDO TODA MÁFIA DO PT
308419399753878_498621790654912	12	Um candidato que sabe o que fala e fala com seu povo #elenao #haddadsim pela democracia e loberdade !
308419399753878_305977510131522	19	O problema agora não é o PT. É a democracia... Humildade é fundamental!
308419399753878_711227749235327	15	Eleitores do outro candidato, o voto é secreto! Podem mudar de opinião!!!
308419399753878_2296880117043127	25	Aqui em Portugal todos reconhecem tua superioridade Haddad. Aqui é um país de muita educação política não se permite enganar como boa parte dos brasileiros. Vai ter virada sim. Haddad13
308419399753878_2018521201538197	23	Pt teve 16 anos e não fizeram nada, vocês acham que agora eles vão mudar o país?
308419399753878_617359002000031	21	Quantos bolsominiuns assistindo e dando ibope para meu presidente 👏👏👏👏
308419399753878_498609243989500	20	Olha isso, entrevistas atrás de entrevista. Meu presidente, vc é exemplar!! Um professor honesto, decente e amoroso.
308419399753878_1907313819387647	16	Eu não voto no PT desde 2003 mas nesse plebiscito entre DITADURA E DEMOCRACIA eu voto sem medo de ser feliz pelo meu direito de ser oposição ao PT, se preciso for.  
#PRESIDENTEFERNANDOHADDAD
308419399753878_1206946419458320	15	Os minions vem aqui pra ver o que é um candidato de verdade, já que eles não tem isso. 🤣🤣
308419399753878_587224195028367	15	Várias pessoas estão despertando. Vai ser a MAIOR VIRADA dos últimos pleitos!
308419399753878_294882101356693	20	Sinceramente não me importo com pesquisas de intenção de voto até porque nunca me pararam para saber meu voto. Então para mim o que importa é o meu voto e meu voto é Haddad
308419399753878_1907310106054685	13	Boa sorte Haddad.!!!! Deus te abençoe e te proteja. Você trabalhou.muito....se esforçou muito. Merece ser o nosso Presidente.
308419399753878_1296161077200885	18	Tenho Amor à minha Pátria..., sou Brasileira com Muito Orgulho..
Darei meu Voto a Haddad Sim.
308419399753878_537900083344122	10	Aceita que doe menos...
Ninguém quer mais o PT não
É melhor Jair se acostumando 17🇧🇷
308419399753878_308424336420051	18	Bom dia Professor! Ainda temos 2 dias! TODOS JUNTOS VAMOS CONSEGUIR!
308419399753878_254387058592779	14	Meu candidato é valente, argumentativo, inteligente, qualidades para um chefe de estado!❤️😍☮️❤️❤️
308419399753878_305978790131394	6	O datafolha colocava dilma com 28 pontos no sabado antes da eleicao. Ela teve 14! Quem confia em datafolha e oibope?
308419399753878_498621560654935	4	Porque não fez isso antes???? Comunista comprador de votos! Vai para a Cuba que te oariu!
308419399753878_1907318642720498	13	A melhor coisa que você faz é responder os processos de corrupção ,chega de roubar nosso país ,
308419399753878_295766824362718	13	Professor, ex Ministro, democrata, constitucionalista, guerreiro, gato, economista, doutor em Filosofia... E dia 01 de janeiro de 2019 será nosso Presidente! ❤️
308419399753878_498613833989041	11	Não descansem, virem votos como se sua vida dependesse disso (pois depende mesmo)
308419399753878_308424159753402	11	Bom dia futuro presidente! Já tomou café da manhã hoje? Tá alimentado?
308419399753878_498609497322808	13	Égua os bozominio já tão atentando uma hora dessa da manhã
308419399753878_305979686797971	11	Haddad, aceitando as críticas com educação. Nosso presidente é outro nível
308419399753878_2018521041538213	12	Bom dia presidente que respeita as diferenças, que zela pela educação, pelas nossas riquezas naturais!! #Haddad13
308419399753878_295107151103318	9	Grande prefeito de SP! Competente e aberto a diálogo sempre!!
308419399753878_276125589699024	14	Ja que não tem debate e a rede globo foi omissa vamos seguir falando Professor
308419399753878_295107981103235	10	Vai ser lindo o Brasil parar essa onda odiósa  de facismo que se espalha pelo mundo!
308419399753878_276129916365258	8	Interior da bahia Muritiba Haddad teve 98% de voto válidos
308419399753878_276126626365587	11	Professor ganhando por favor corte as mordomias dos políticos,judiciario que daí vai sobrar muito dinheiro.
308419399753878_276134453031471	9	Ciro votei em vc agora precisamos de vc para ajudar Haddad  ajude a não deixar o Brasil cair nas mãos ds um ditador pfv
308419399753878_295766484362752	11	Haddad ontem em Recife, foi lindo demais!!!
Vamos virar. #HaddadPresidente
