id	message	like_count
311105863003606_311112176336308	198	AOS 64 ANOS DE VIDA O BOZONARO SÓ FEZ UMA COISA BOA PARA O BRASIL!
VASECTOMIA!
311105863003606_511629575973367	115	PT não era minha opção, mas agora é questão de sobrevivência! #Haddad13
311105863003606_498767567267772	108	Com o PT no governo eu hoje tenho o terceiro ano do ensino médio tenho casa tenho terra porque os direitos  dos trabalhadores sempre foi respeitado obrigado pt força sempre
311105863003606_2219678838289783	127	Esse sim merece um voto nao foge de debate e nem see desfais de ninguem cara humilde
311105863003606_2219683564955977	88	O Código Eleitoral brasileiro prevê a anulação de uma eleição caso seu resultado tenha sido influenciado pela disseminação de notícias falsas. E está esperando o quê para anular a candidatura do Bozzo?
311105863003606_557394984715526	76	O nível de argumentação dos eleitores do Jair me faz chorar! Onde estavam eles na época da escola?
311105863003606_479513909203349	60	Eu não iria votar no Haddad, mas depois do Cid Gomes agora que não voto mesmo!
311105863003606_2143029172692076	57	Bolsominions de plantão, assistam a aula ai, ja que na página do seu candidato só se fala em guerras, armamentos, torturas.
311105863003606_498766237267905	48	Haddad salva a gente pelo amor de Deus!!!!!! Não To aguentando mais essa agonia!
311105863003606_171176830486225	44	Quanto orgulho Haddad!!! Dêem uma chance a voz da sensatez e inteligência 🇧🇷 #HaddadSim 🇧🇷
311105863003606_311112883002904	49	O Brasil não pode perder a chance de eleger a Haddad como presidente.
311105863003606_992527480935535	33	Não sou petista. Tenho minhas críticas, mas este homem mostra que é competente, humanizador e democrata. #HaddadSim #HaddadSim #HaddadSim
311105863003606_328041174443573	37	Nada como ouvir uma pessoa sábia e inteligente!!!HADDAD É O NOSSO PRESIDENTE!!!
311105863003606_331218884305241	37	Tirem suas armas do caminho, nós vamos passar com um professor! #HaddadeManu13
311105863003606_483504862148593	32	Confessa , gente!  É outro nível, não é mesmo??  #Haddad 13
311105863003606_543127719468186	28	Parabéns por não descer ao nível do seu opositor. Admiro vc cada vez mais
311105863003606_2219688248288842	20	O Melhor ministro da educação que ja tivemos! Será presidente!!
311105863003606_2176671549213373	28	Entrevista civilizada é outra coisa, tem repertório, faz pensar. #Haddad13
311105863003606_2181995412038485	26	Acabo de mudar meu voto para o Haddad. Ele é muito lúcido e didático.
311105863003606_188624965379967	21	Não votei no PT no primeiro turno, mas agora é Haddad 13!!!
311105863003606_543625069417465	27	Precisamos de boas escolas, lousa, giz, livros, ótima merenda e professores bem pagos e não armas.
311105863003606_179437952981747	18	É gritante a diferenca. Haddad é preparado, tem proposta e está do lado da democracia.
Cada vez mais certa do meu voto!
#Haddadsim
#Haddad13
