id	message	like_count
232564860750723_233112310695978	1	Vamos eleger a maior bancada do congresso nacional da história do Brasil 13 neles!!! Pela volta do fortalecimento da indústria naval
232564860750723_232568927416983	1	#Haddad
232564860750723_232568847416991	1	Sérgio Sobral
232564860750723_232568040750405	1	#Haddad
232564860750723_232567764083766	1	bom dia
232564860750723_232568864083656	1	😍
232564860750723_232568290750380	1	#13
232564860750723_232567834083759	1	😍
232564860750723_232569307416945	3	FORA  TEMER!
232564860750723_232568827416993	3	Haddad o mais preparado!
232564860750723_232568227417053	1	Certìssimo Haddad!!!Bravo pela clareza!Bom dia!!
232564860750723_232569327416943	2	de cabo a rabo vamos votar 13
232564860750723_232568097417066	1	São Bernardo do Campo presente.
232564860750723_232568894083653	1	Culpa da Farsa-a-Jato também
232564860750723_232568140750395	1	Guerreiros
232564860750723_232568070750402	1	Obrigada
232564860750723_232568654083677	0	Haddad!!!!
232564860750723_232571297416746	0	Voto 13 , gente estou sofrendo as consequências da reforma trabalhista eu e meus colegas , sem receber direitos trabalhista , estamos nas mãos do empregador , dependendo da justiça do trabalho .😥😢😢
232564860750723_232569164083626	0	Gente que horror
Só destruição
232564860750723_232569160750293	1	13om dia!!! 13rasília-DF
232564860750723_232568360750373	0	Ele é bom mesmo. Haddad é um grande quadro.
232564860750723_232569077416968	1	#Haddad
232564860750723_232568570750352	0	13 NELES
232564860750723_232568970750312	0	Ti com vc adadd
232564860750723_232567710750438	0	👍
232564860750723_232567990750410	0	😍
232564860750723_232568164083726	0	👍
232564860750723_232568017417074	0	😍
232564860750723_232568514083691	0	😍
232564860750723_232568220750387	0	13!
232564860750723_232568147417061	0	😍
232564860750723_232567484083794	0	13
232564860750723_232567440750465	0	😍
232564860750723_232569264083616	1	13
232564860750723_232569250750284	1	13
232564860750723_232568567417019	0	😍😍😍
232564860750723_232567747417101	0	👋
232564860750723_232568690750340	0	😊
232564860750723_232568497417026	0	13
232564860750723_232567647417111	0	😍
232564860750723_232568394083703	0	👋
232564860750723_232568814083661	0	👍
232564860750723_232568004083742	0	😍
232564860750723_232571097416766	1	Vamos eleger a maior bancada do congresso nacional da história do Brasil 13 neles
232564860750723_233124784028064	0	Pela retomada da soberania da Petrobrás, recuperação da indústria naval e volta ao trabalho de milhares de desempregados em Niterói, São Gonçalo, Rio de Janeiro, Itaboraí, Angra e demais cidades do RJ com tradição na área!
232564860750723_232568550750354	0	❤
232564860750723_232569240750285	0	133333333333333
232564860750723_233111834029359	1	Pela volta da industria naval!!!
232564860750723_234168313923711	0	Haddad 13
232564860750723_233058414034701	0	Haddad o melhor vice
232564860750723_232814990725710	0	13
232564860750723_232741120733097	0	17 B
232564860750723_234263310580878	0	3 já é formação  de quadrilha
232564860750723_241500073190535	0	Estavam do lado
232564860750723_232568834083659	0	parabéns Fernando Haddad
232564860750723_232568594083683	0	Haddad essa foi a desgraça  do Rio. De norte a sul.
232564860750723_232571034083439	0	HADDAD 13
232564860750723_232570990750110	0	HADDAD 💝
232564860750723_232570810750128	0	HADDAD 13
232564860750723_232570744083468	0	HADDAD😍
232564860750723_232998487374027	0	PRA LUTA MEU POVO...
232564860750723_232570490750160	0	13 neles
232564860750723_232570410750168	0	13 neles
232564860750723_232570387416837	0	13 neles
232564860750723_232570307416845	0	HADDAD 💝
232564860750723_232609770746232	0	
232564860750723_232722677401608	0	13 neles
232564860750723_232647877409088	0	13 neles
232564860750723_234227713917771	0	13 !!!!
232564860750723_234298010577408	0	Aqui é 13 13 13
232564860750723_232653907408485	0	Dá-lhe Haddad!
232564860750723_234259607247915	0	13 neles de ponta à ponta
232564860750723_234404920566717	0	#Haddadpresidente
232564860750723_232716814068861	0	Vai voltar a receber proprina, isso sim
232564860750723_232570634083479	0	Não vamos desculpa nunca. Fora Temer
232564860750723_232663934074149	0	13 sempre
232564860750723_232999867373889	0	13 neles até fim
232564860750723_232570374083505	0	13
232564860750723_232570347416841	0	13
232564860750723_232570274083515	0	13
232564860750723_232708364069706	0	Haddad 13
232564860750723_232722890734920	0	se não tivesse roubado tanto ainda teria 5 mil empregos 👎👎👎👎👎😲😲😲💪💪💪
232564860750723_232622900744919	0	13 neles
232564860750723_232572044083338	0	Vai da 13 de novo👏👏👏👏
232564860750723_232569510750258	1	É melhor já ir se Haddaptando
232564860750723_232572704083272	0	Bom dia à todos.
232564860750723_232651394075403	0	13 neles
232564860750723_232570710750138	0	O Cúmulo!
232564860750723_232570530750156	0	Vamos inverter essa situação
232564860750723_232613277412548	0	Verdade
232564860750723_234278767245999	0	1313 de ponta a ponta.
232564860750723_232571160750093	0	13
232564860750723_232570777416798	0	13
232564860750723_232570487416827	0	13
232564860750723_232575434082999	1	VAMOS GRITAR NAS RUAS HADDAD 13
232564860750723_232642850742924	0	Grandes conquistas
232564860750723_232574807416395	1	Haddad 13
232564860750723_232570397416836	0	Guerreiros
232564860750723_232572010750008	1	Provas contra Lula: dois tickets de pedágio, um documento rasurado e notas fiscais frias usadas por Sergio Moro, que impediu a perícia no apartamento que comprovaria que a reforma nunca foi feita, sem contar um elevador "fantasma".
Paulo Preto, que Moro SE RECUSOU a pedir para investigar, tem R$ 113 milhões na Suíça. Está solto.
Eu quero prova, não delação. Eu quero prova! Delação sem prova é a fala de um réu que quer se beneficiar e sair da cadeia. Dinheiro na mala é prova. Helicóptero com droga é prova. Áudio mandando matar o primo é prova. Reunião com Joesley na madrugada, no Jaburu é prova. R$ 51 milhões achados em 'bunker' é prova. Áudio mandando estancar a sangria é prova. Dinheiro em conta no exterior é prova. Se tem prova, sem ser a fala de desespero da cadeia, apresente!
232564860750723_232604230746786	0	13 13
232564860750723_233683943972148	0	13
232564860750723_234747637199112	0	É 13
232564860750723_234747577199118	0	É 13
232564860750723_234747533865789	0	É 13
232564860750723_232603647413511	0	17
232564860750723_232584160748793	0	13
232564860750723_232621800745029	0	13
232564860750723_232573267416549	0	13
232564860750723_232727624067780	0	13
232564860750723_232708227403053	0	13
232564860750723_232571184083424	0	😍
232564860750723_232721380735071	0	17
232564860750723_232721294068413	0	17
232564860750723_232571887416687	0	13
232564860750723_232569570750252	0	.
232564860750723_232717234068819	0	13
232564860750723_232569464083596	1	Haddad neles
232564860750723_232631914077351	0	13
232564860750723_232570367416839	0	Primeiro ele não é presidente segundo ele é um golpista que tomou o poder de uma presidenta honesta volta Dilma
232564860750723_232570440750165	0	😍😍😍😍😍😍😍
232564860750723_234279483912594	0	#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
232564860750723_232571230750086	0	VAMOS ELEGER A MAIOR BANCADA DA HISTÓRIA DO CONGRESSO NACIONAL DA HISTÓRIA DO BRASIL 13 NELES
232564860750723_232575274083015	0	Fernando Haddad
232564860750723_232569404083602	0	Infelizmente vivemos o ódio dos ricos contra os pobres e a doença separatista apenas acentuou isso vemos juízes e promotores fazendo política ocupando o lugar do executivo clamando os adoradores e subservientes do expurgo do PSDB e nao contente hoje vemos o maior líder popular da América Latina preso porque é líder de pesquisas
232564860750723_232571334083409	0	Vamos eleger a maior bancada do congresso nacional da história do Brasil 13 neles
232564860750723_232569280750281	0	Haddad é Lula
232564860750723_232731804067362	0	Bando de  mentirosos
232564860750723_232649320742277	0	Janayna Passos
232564860750723_232568760750333	0	#LulaLivre #Brasil
232564860750723_232567974083745	0	#LulaLivre #Brasil
232564860750723_232569027416973	0	Lula Livre
232564860750723_232568284083714	0	#LULALIVRE #LULA PRESIDENTE
232564860750723_232567740750435	0	13 Haddad ou Lula.
232564860750723_234279587245917	0	#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
#Haddad: 13#Haddad: 13
232564860750723_232569057416970	0	É Històrica essa visita e fala dos Senhores!Realidade muito grave!!
232564860750723_232568560750353	0	#LulaLivreJá!
232564860750723_232568994083643	0	Campanha fraca !!!
Pelo amor de Deus o Lula não deixa o cara fazer campanha, enquanto não perderem a eleição não vão sossegar!
232564860750723_232568437417032	0	#HADDADeMANU 
#LulaLivre
232564860750723_232568050750404	0	#LulaLivre
232564860750723_232568304083712	0	#LulaManuHaddad
232564860750723_232569060750303	0	VAMOS COM LULA PRESIDENTE
232564860750723_232569274083615	0	Lula lala
232564860750723_232568524083690	0	#LulaHaddadManu !!!!!
232564860750723_234170663923476	0	LULA vale a luta Haddad presidente
232564860750723_232588524081690	0	13 13 lula livre
232564860750723_241450593195483	0	KKKKKKKKKKKK
MENTIRA DESLAVADA, ESSE HOMEM NUNCA ESTEVE NO ESTALEIRO ALIANÇA.
232564860750723_232586174081925	0	Lula presidente Haddad vice está
232564860750723_232631804077362	0	Acabouuuuuuu,lula ta fora .....CARALHOOOOO
232564860750723_232722590734950	0	#LulaLivre #LulaECandidato
232564860750723_232569567416919	0	#Lula/Haddad!!O Petròleo é nosso!
232564860750723_232849010722308	0	Lula livre
232564860750723_232648084075734	0	#LulaHaddad
232564860750723_232686660738543	0	Lula/Haddad/MAnu
232564860750723_234747093865833	0	É 13 É LULA OU HADDAD PRESIDENTE ❤️❤️
232564860750723_232898457384030	0	#LulaPresidente
232564860750723_232569544083588	0	13. Lula
232564860750723_234179230589286	0	Recife #LULALIVRE=#HADDADPRESIDENTE
232564860750723_232593270747882	0	#lulalivreHaddadManu
232564860750723_232569390750270	0	O Lula precisa voltar
232564860750723_232582507415625	0	Lulalivre
232564860750723_232747910732418	0	SOMOS LULA ATÉ O FIM SI NÃO DER SOMOS TODOS HADDAD VAMOS MOSTRAR NOSSA FORÇA
232564860750723_232721504068392	0	E o Pré-Sal? KKK piada
232564860750723_232590574081485	0	#lula livre
232564860750723_232725264068016	0	Lula Haddad
232564860750723_233073417366534	0	#LulaLivre #FreeLula #LulaLibre #LulaPresidente
232564860750723_232585787415297	0	Lula livre
232564860750723_233683957305480	0	#LULA Lula Livre
232564860750723_232585130748696	0	Lula Haddad
232564860750723_232586674081875	0	E essa voizinha kkkkkk
232564860750723_233683920638817	0	#LULA Vou com Lula Livre em 2018
232564860750723_232775477396328	0	Lula livre já
232564860750723_232604444080098	0	lula haddad
232564860750723_232604170746792	0	lula livre
232564860750723_232585434081999	0	Gente eu criei uma Fake News do Lula com o Hitler, ta no youtube e meu face book o vídeo vejam é legal....Hitler está apoiando o companheiro Lula depois que viu que o PT se tornou um partido socialista. O Nacional Socialista da Alemanha, está apreensivo com a soltura do presidente Lula pra concorrer nas eleições de 2018 com a determinação da ONU. Hitler ainda se referiu a Lula como um companheiro de luta que não está mais entre nós e por fim mostra uma filmagem dentro da superintendência da policia federal Curitiba gravada por visitantes de uma câmera de celular, onde Lula está preso.
232564860750723_232585517415324	0	Lula neles
232564860750723_232632504077292	0	Lula neles
232564860750723_232637270743482	0	Lula é Haddad
Haddad é Lula
232564860750723_232569224083620	0	Olá
232564860750723_232576344082908	0	13 nos idiotas
232564860750723_232583394082203	0	😍
232564860750723_232572590749950	0	👍
232564860750723_232707850736424	0	👍
232564860750723_234170950590114	0	Olá
232564860750723_232968394043703	0	Esse Haddad vai ser preso junto com o Lula
232564860750723_232946530712556	0	Lula 2018 pra voltar ao crescimento que vinha alcançando e acabar com essa farra de entregar as nossas riquezas. Kkkkkkkkkkkkkkkkkkkkk. Eu só dou risada dos golpistas fascistas e da globobosta. Kkkkkkkkkkkkkkkkkkkkk
232564860750723_232686467405229	0	😂😂😂
232564860750723_232647820742427	0	😍
232564860750723_232723477401528	0	😍
232564860750723_234746683865874	0	👍
232564860750723_234259587247917	0	😍
232564860750723_234247517249124	0	😍
232564860750723_232569457416930	0	👍
232564860750723_232572197416656	0	😍
232564860750723_233627237311152	0	😂
232564860750723_234187987255077	0	😍
232564860750723_232669147406961	0	😍
232564860750723_232573247416551	0	😍
232564860750723_232570290750180	0	😍😍😍
232564860750723_232570737416802	0	👍
232564860750723_232569360750273	0	😍
232564860750723_232705520736657	0	😍
232564860750723_234565843883958	0	👋
232564860750723_234179547255921	0	😍
232564860750723_232632457410630	0	😍
232564860750723_232572244083318	0	😂😂😂
232564860750723_232570260750183	0	😍
232564860750723_234176940589515	0	👍
232564860750723_232710967402779	0	👍
232564860750723_232945970712612	0	👍
232564860750723_235086057165270	0	👍
232564860750723_234523497221526	0	👍
232564860750723_232586074081935	0	😍
232564860750723_232571050750104	0	👍
232564860750723_232569550750254	0	😍
232564860750723_232878124052730	0	#FreeLula
#LulaLivre                #LulaInocente #LulaPresoPolitico #LulaValeALuta
#SomosMilhõesDeLula
#LulaPresidente.       #LulaNobelDaPaz #Lula2018 ....     #PapaÉLulaaaa. #OcupaCuritiba ...  #SomosTodosGleisi.  #GleisiInocente   #OBrasilFelizDeNovo   #TaclaFuraBolha       #ForaTemer.       #HaddadÉLula
