id	message	like_count
211493036385406_211523033049073	38	Sou Ciro no 1° turno. Caso não avancemos, vou de Lula-Haddad-Manu de peito aberto. ❤️
211493036385406_211661916368518	21	Nós queremos a volta do melhor presidente da história deste país. #LulaHaddadManu #LulaÉCandidato #LulaPresidente2018 #LulaInocente #LulaPresidente2018
211493036385406_211605533040823	18	Bom dia querido guerreiro! 
#Euvoto13
#VaidarPT
#LulaHaddadManoela
#LulaéHaddadéLula
211493036385406_212037569664286	12	Eu oPTei por LULA,mas se não der eu me HaddaPTo rapidamente.
211493036385406_211718989696144	7	chama djavan e cia pra cantar a old but gold lula-lá, brilha uma estrela.
211493036385406_212521716282538	6	Tu vens, tu vens
Eu já escuto os teus sinais
Tu vens, tu vens
Eu já escuto os teus sinais...

#LulaÉCandidato
#LULA2018 
#LulaPresidente
#ONUComLula
211493036385406_212017966332913	6	Canção perfeita para a campanha, emociona e motiva pra luta......😉
211493036385406_213075686227141	4	Bianca, no nosso aniversário quero essa música tocando em looping
211493036385406_214648889403154	5	Volta  logo  Lula  o Brasil  precisa  de você  Lula  presidente  Lula  livre  já
211493036385406_211502396384470	14	O dia do #EuVotareiNoLula está chegando.
211493036385406_212485169619526	10	HADDAD é a melhor opção pq ele é um cidadão equilibrado;
- pq ele  fez o melhor governo em  SP;
- pq ele foi o melhor ministro da Educação do Brasil; 
- pq Haddad é um estudioso brilhante de todos os problemas que afligem o povo brasileiro e pq ele domina todos os resultados positivos para bem governar nosso país.
HADDAD é solução!
Ou, vc não sente vergonha:
- desses ministros do STF que legislam em causa própria;
-  dos favores do governo golpista aos planos de saúde;
- da liberdade do Paulo Preto (operador do PSDB em SP); 
- da lei do veneno; 
- da liberdade do  Capez (o da merenda escolar);
- das manobras do STF poupando  Aécio e Temer & corja;
- de bater no PT e perdoar o PSDB, o MDB, o PP;
- das  manobras de juízes megalomaníacos para manter a prisão de Lula; 
- dos delírios fascistas de alguns candidatos;
- dos apáticos "isentões" que só aparecem em época de eleição?
#HaddadÉSolução
211493036385406_218682938999749	3	Giseli Gislaine Joyce Brito genteee olha esse HINO, ARREPIEI 🌟❤
211493036385406_224195878448455	2	fica tranquilo  povo do Brasil   !! ano que vem   o Brasil  volta a sorrir  com o Pt! !!
211493036385406_211569879711055	2	Haddad, a trilha sonora é o som do trompete, não esse som cheirando marqueteiro...Avante 👊🏻🌷
211493036385406_211628666371843	15	Meu coração se enche de esperanças ouvindo essa música!!!
211493036385406_223232161878160	2	Se Deus quiser nosso pais vai cer umas das maior  econômica do mundo dinovo e o pais vai volta a sorrir
211493036385406_211505156384194	8	Bom Dilma. Acordar ouvindo jingle do nosso presidente ♡
211493036385406_211505206384189	12	Haddad estamos com vc
211493036385406_228659318002111	0	É este o condidato que defendeu o legado petista no jornal nacional.
Ele vai ganhar?? Vocês já foram melhores!!!
211493036385406_228537164680993	0	Isto é uma ilusão ele não vai mandar em nada e sim o partido PT temos que ter mudança e nã é está
211493036385406_211500999717943	10	tamo junto Haddad !!!
211493036385406_211656596369050	10	👏👏👏👏🇧🇷 Meu pais meu presidente . Brasil feliz de novo
211493036385406_212714869596556	0	Muito bonita essa campanha do Lula ,mas senti ele meu estranho , sei lá meio Preso . Kkk #LulaLadrao#Bolsonaro2018
211493036385406_238306257037417	0	Não entendi está laia tá no poder desde de 2002 e eles é que pergunta o que fizeram com o Brasil? É muito retardo mental
211493036385406_211606186374091	8	Emoção pura...Ó,  todo arrupiado.
211493036385406_224163408451702	0	Vocês acham o melhor presidente se ele fosse o melhor não estaria preso e dando risada do povo ele ri as custas de cada cidadão brasileiro vêem o nosso país o estado que está se vocês querem assim ou pior votem nele
211493036385406_226134048254638	1	# LULA LIVRE PORQUE É INOCENTE HADDAD E MANUELA JUNTOS PARA PRESIDENTE 13 PT
211493036385406_228470238021019	1	Em breve teremos o nosso Brasil de volta se Deus quiser vamos orar a favor do ADDAD e manuela por quê a Perseguição a inveja vai ser muita mas Deus tá no controle de tudo e nós vamos votar 13 de cabo a rabo
211493036385406_211514189716624	5	#LulaHaddadManu
211493036385406_211760093025367	6	Para o Brasil ser feliz de novo! #Lula13
211493036385406_211539203047456	6	Música linda. Tem um simbolismo espetacular.
211493036385406_211528733048503	6	#Lulalivre
211493036385406_211512729716770	6	#Lula Haddad 💚💚💚💚💚
211493036385406_211594619708581	6	#Lula❤️
211493036385406_211578709710172	6	Vamos  que vamos😍❤😍😗 Lula Haddad 🙈
211493036385406_211524196382290	6	#OBrasilFelizDenovo
211493036385406_211500729717970	5	#Lulapresidente #Haddad #Manuela #LULAÉCANDIDATO
211493036385406_211769773024399	5	#É13
211493036385406_211953166339393	4	#Em2018VotoLulaDeNovo
211493036385406_211669753034401	4	É  13 é  PT
211493036385406_212111759656867	4	LuLa Haddad❤❤❤❤❤
Meu presidente e o meu prefeito
211493036385406_212117176322992	4	Vou de 13
211493036385406_211539899714053	3	Estamos juntos!
211493036385406_211530779714965	5	Muito bem, Lula presidente para o povo ser feliz de novo!!!
211493036385406_211589669709076	4	#LulaLivre
211493036385406_211499113051465	4	Esse vídeo emociona!
211493036385406_218023312399045	3	Lula e Haddad
211493036385406_218022692399107	3	Brasil Feliz de novo com PT
211493036385406_212389329629110	4	#LulaHaddadManuela
211493036385406_212029209665122	3	Lula livre Lula candidato Lula presidente do Brasil
211493036385406_211992759668767	3	#LulaHaddadManu
211493036385406_218668615667848	3	TUDO PODE MUDAR. ESTÁ EM NOSSAS  MÃOS   PT 13
211493036385406_217366162464760	4	Lula ou Hadadd só vai dar PT 13
211493036385406_211504696384240	3	#LulaLivre #LulaÉCandidato
211493036385406_212689519599091	3	O BRASIL FELIZ DE NOVO!!!!!! 🌟✊🏻❤️🇧🇷
211493036385406_212069506327759	3	Estamos juntos 💪🏻😘
211493036385406_219187925615917	3	O Brasil feliz de novo com lula Haddad Manu
211493036385406_212129079655135	3	#OBrasilFelizdeNovo.
211493036385406_211963559671687	3	lula haddad manu
211493036385406_212054746329235	3	Lindo Demais ....
211493036385406_211572819710761	3	✊✊✊👆👆👆👆👆😍😍😍😍😘
211493036385406_218101902391186	3	O melhor presidente Lula
211493036385406_212595409608502	3	Chama que "O CARA" da jeito.
211493036385406_212161022985274	3	13 neles e confirma
211493036385406_220260558841987	2	#LULAPRESIDENTE
211493036385406_212035382997838	2	Estou com vc
211493036385406_217595255775184	1	
211493036385406_212771856257524	2	Ficou excelente. Me emocionou. Essa musica vai contagiar o Brasil.
211493036385406_220122132189163	2	A cara do meu povo...
#Lula livre já...
211493036385406_214954342705942	2	Tmj Lula❤👍🙌
211493036385406_214954029372640	2	Boa Tarde Haddad 🙌👍
211493036385406_213124509555592	2	Lula é inocente Lulalivre Lula presidente da república
211493036385406_212043422997034	2	#LulaLivre #LulaLá ✊✊✊
211493036385406_211964046338305	2	que lindo esse video
211493036385406_215133029354740	2	#LulaPresidente
211493036385406_220307765503933	2	E Lula de novo na boca do povo
E precidente
211493036385406_211740496360660	2	Lindo de viver!😘😘😍😍😍
211493036385406_211875059680537	2	Sempre rola umas lágrimas aqui,  quando ouço essa musica !
211493036385406_213208132880563	2	Lula vai ser beatificado.
211493036385406_220656855469024	2	Ce lindo
211493036385406_211714679696575	2	Estamos juntos ❤
211493036385406_211902229677820	2	Excelente trilha sonora!!!
211493036385406_211954059672637	2	Lula ❤
211493036385406_212714616263248	2	O Brasil feliz denovo
#Voto13
#LulaPresidente
211493036385406_212501246284585	2	13
211493036385406_211946476340062	2	#LulaPresidente
211493036385406_219194195615290	2	Lula presidente
211493036385406_211668173034559	2	Muito bom
211493036385406_226134151587961	1	EU SOU LULA
211493036385406_217629092438467	1	#LulaNossaEsperança
#QueDeusteprotejaepasseanossafrente
211493036385406_211964006338309	2	❤️❤️❤️
211493036385406_228359678032075	0	Eu sou Haddad 17!
211493036385406_225635441637832	1	Eu sou lula
211493036385406_226333921567984	2	17
211493036385406_224250668442976	1	Haddad
211493036385406_224250105109699	1	Haddad
211493036385406_224230411778335	1	13 tô com Haddad
211493036385406_227564108111632	1	#HaddadPresidente
211493036385406_224934228374620	1	Lula sempre
211493036385406_225903581611018	1	É Lula, é Hadad, é 13! Pro Brasil sorrir de novo!!!!
211493036385406_213900376144672	2	13
211493036385406_228164451384931	0	É o Brasil feliz de novo!!
211493036385406_226053734929336	1	Lindo #HaddadManu
211493036385406_222698125264897	1	É  de chorar !
211493036385406_224411815093528	1	Se lula é Haddad e Haddad é lula
211493036385406_211644323036944	4	13 NELESSSSS
211493036385406_225405121660864	0	Haddad presidente... 17 e confirma
211493036385406_224282705106439	1	Sai fora
211493036385406_219178118950231	1	Vocês são uma piada
211493036385406_228411828026860	0	Haddad/Manuela/Lula 13!
211493036385406_228182851383091	0	LulaHaddad.13
211493036385406_223833308484712	1	Eu voto 13 Haddad, 💗
211493036385406_211902656344444	1	Que tal editá-la em outros ritmos! Vai ficar ótimo!
211493036385406_226952741506102	1	Haddad com certeza!!!!!👏👏👏👏💋💋💋💋🎉🎉🎉🍻🍻🍻🍻
211493036385406_228556948012348	0	Vote no pt 17 e confirma.
211493036385406_225428361658540	1	13
211493036385406_222739701927406	1	Vou de Haddad logo
211493036385406_234216167446426	0	#LulaLivre #HaddadPresidente #Sou13 #OBrasilFelizDeNovo
211493036385406_224838465050863	1	13
211493036385406_226286141572762	1	13
211493036385406_223421391859237	0	#lulalivre
211493036385406_234390307429012	0	#HaddadPresidente #ManuVice
211493036385406_227669948101048	0	#HaddadManunaPresidencia#
#LulaLivre#
211493036385406_229701497897893	0	#Haddad13
211493036385406_228596448008398	0	13
211493036385406_231165921084784	0	Meu voto é #HaddadManuela agora mais do que nunca.
211493036385406_231170057751037	0	13 Haddad
211493036385406_229200864614623	0	#HaddadPresidente13
211493036385406_228455468022496	0	B17
211493036385406_231609954373714	0	Ladraooooo. PT NUNCA MAIS
211493036385406_233586757509367	0	Haddad13
211493036385406_234430497424993	0	#HADDADMANU É13
OBRASILFELIZDENOVO
211493036385406_233885434146166	0	
211493036385406_233885417479501	0	
211493036385406_226134078254635	1	13 NELES PT
211493036385406_227189508149092	1	Vou de 13 vou de Haddad 😍
211493036385406_228614054673304	0	#SemLulaéCiro
211493036385406_228062041395172	0	Eu aaaaaaaaaaammmmmoooooo esse forozim 😍⭐⭐⭐⭐⭐💕💕💕💕
211493036385406_231627447705298	0	Haddad Manu
211493036385406_213892632812113	1	Wellington Chagas essa musica fica na cabeça
211493036385406_231618551039521	0	É lulalala
211493036385406_231791164355593	0	Lula livre 
Lula 13
Lula presidente 2018
211493036385406_233587364175973	0	
211493036385406_234484887419554	0	Haddad13
211493036385406_228650648002978	0	"Grrs"
211493036385406_212435799624463	0	Haddad presidente
211493036385406_229132114621498	0	13    E  PT
