id	message	like_count
2217410588490591_2217453748486275	1	#Ciro12
2217410588490591_2217563915141925	0	#ciro12🇧🇷️
2217410588490591_2217418251823158	5	Eu apoio... #ciropresidente...👊
2217410588490591_2217560261808957	0	Com satisfação e orgulho que vou votar pela terceira vez em CIRO GOMES para Presidente.
2217410588490591_2217441321820851	2	Obrigada meu presidente  🙌🙋
2217410588490591_2217440701820913	2	Ciro Gomes meu Presidente  🙌
2217410588490591_2217561298475520	0	#CIRO2018
2217410588490591_2217444688487181	1	Vamos assistir aula hj !!! #Vaiprofessor #Ciro12 #TemMoralSim #Mude Estude, leia, pesquise, conheça os candidatos ... Vcs vetam que o único de esquerda que tem chance de vencer é Ciro Gomes Os outros candidatos de esquerda levaram o Brasil a uma catástrofe pois não tem votos pra levar pra 2 turno e nem prA vencer essa opção ridícula da direita nojenta desse país  😥😣😣😣
2217410588490591_2217418021823181	5	Ciro12
2217410588490591_2217443085154008	1	🙏👏👏👏👏 #Ciro12
2217410588490591_2217439938487656	1	👏👏👏👏👏👏
2217410588490591_2217475765150740	1	99,99% de audiência!
2217410588490591_2217560941808889	0	BRASIL URGENTE CIRO PRESIDENTE
2217410588490591_2217554878476162	0	#Ciro12 #CiroPresidente #CiroNoJornalNacional #CiroNaGloboNews
2217410588490591_2217593545138962	1	#CiroGomes12
2217410588490591_2217588051806178	1	Ciro 2018!!
2217410588490591_2217530961811887	0	Que queria sequestrar o 🐙
2217410588490591_2217418385156478	8	Ciro Presidente Tmj
2217410588490591_2217474048484245	2	Cirão das massas! Meu voto é seu!
2217410588490591_2217528628478787	0	E eu estarei em frente a TV só pra olha Ciro Gomes fala na quilo que fez e ainda fará asim como já fez no Ceará #ciropresidente
2217410588490591_2217560911808892	0	VOTO INTELIGENTE É CIRO PRESIDENTE
2217410588490591_2217443048487345	2	Ciro 12.esse é competente.
2217410588490591_2217416298490020	5	Um show de democracia  # CIRO 12
2217410588490591_2217506338481016	0	E EU E MINHA FAMÍLIA TA COM ELE E MINGUEM, QUERA DUVIDA
2217410588490591_2217592001805783	0	Pena que eu ñ assista JN...
2217410588490591_2217532438478406	0	#Ciro12
2217410588490591_2217502688481381	0	#Ciro12
2217410588490591_2217414691823514	0	Gostaria de saber se é verdade que Ciro estará em Lavras na terça, e se é porque não encontro informação alguma a respeito na internet?
2217410588490591_2218415665056750	0	POR FAVOR ASSINTAM A ESSE  VIDEO. https://www.youtube.com/watch?v=rQ9swzQKON8&t=2297s
2217410588490591_2217412871823696	8	É logo mais!! #Ciro12
2217410588490591_2217471338484516	1	Ciro ou Marina to na dúvida..
2217410588490591_2217546525143664	1	Nosso Presidente.... em DÁRIO MEIRA-BAHIA, JÁ SOMOS MAIORIA EM VOTOS
2217410588490591_2217779578453692	1	☝️✌É DOZE 

CIRO GOMES PRESIDENTE 

#ciro2018 #CiroGomes2018 #CiroPresidente #CiroGomes12 #SomosTodosCiroGomes #ciro12
2217410588490591_2217412468490403	1	<3
2217410588490591_2217500051814978	0	#CironoJornalNacional
2217410588490591_2217414308490219	1	Galera do RIO DE JANEIRO! Amanhã vamos somar forças para eleger Ciro Gomes!
Vamos Construir juntos um caminho Moderno e Digno para o nosso Rio de Janeiro! 
#LUCAS12608 #CIRO12
Dia 28/08! Lucas Brasílico 12608
https://www.facebook.com/events/1809681019152381/?acontext=%7B%22ref%22%3A%22108%22%2C%22action_history%22%3A%22null%22%7D&__xts__%5B0%5D=68.ARCRMjlZCca5UgXvwUJKbgnqi7iWiEtDOZnH_8sYtniuMu7I4UZtHuRfO1JTPl96QBPGokwbNSaRWEQCzcOQtw0GgqtuwmCrA_8d6Mwe6_11hUjDa9BkyxWxSaIOps444eppXjQ&__tn__=HH-R-R
2217410588490591_2217543378477312	1	Tô com Cirão da Massa!
2217410588490591_2217430965155220	1	#Ciro Gomes é  o melhor  e o mais  preparado
2217410588490591_2217426615155655	13	#Ciro 12
Ciro Gomes tem demonstrado em entrevistas e debates que conhece os problemas do Brasil e tem disposição e competência para ajudar a resolvê-los. Suas ações no poder público reforçam sua coerência entre discurso e prática. Ciro Gomes tem feito renascer a esperança em muitos brasileiros.
Sim, o Brasil tem jeito.
2217410588490591_2217499378481712	0	#CiroPresidente12
2217410588490591_2217567431808240	0	#CiroNoJornalNacional
2217410588490591_2217612215137095	1	Ciro Gomes em 2018.
2217410588490591_2217412351823748	4	#Ciro12
2217410588490591_2217424048489245	3	Boa tarde poeta Rodolfo já tô ligada
2217410588490591_2217454115152905	3	Contra tudo e por todos os brasileiros vamos à luta meu presidente. Hoje vai começar a nossa arrancada para a vitória. #Ciro12 #CiroPresidente #CiroNoJornalNacional #CiroNaGloboNews
2217410588490591_2217460855152231	0	#ciromeupresidente💪
2217410588490591_2217535001811483	0	rsrsrs, muito bom.
2217410588490591_2217563921808591	0	#ciro12🇧🇷️

#ciro12🇧🇷️
2217410588490591_2217423371822646	3	Se for no estilo pergunta é não deixa responder vai ficar na cara a imparcialidade.
2217410588490591_2217413095157007	8	Espero que eles deixem o carteiro ler a carta!

#CiroNoJornalNacional
2217410588490591_2218037478427902	1	CIRO GOMES MEU presidente
2217410588490591_2217611361803847	1	#ciro12
2217410588490591_2217578408473809	0	Dani, parece quem?
