id	message	like_count
2185716075081523_2186092501710547	5	🎙🎙🎶🎶🎶 o Ciro já disse que vai resolver vai tirar se nome do Spc🎶🎶🎶🎙🎙🎤 #Ciro12 #CiroPresidente
2185716075081523_2185836585069472	4	Meu presidente nos braços do povo! Avante! #Ciro12
2185716075081523_2185758181743979	2	Ele vai tirar ou dar melhores condições para que a própria pessoa tira?
2185716075081523_2185829218403542	2	SEGURANÇA, QUEREMOS SEGURANÇA.
2185716075081523_2185729138413550	2	Vai dar Ciro!
2185716075081523_2185724438414020	2	Só vem!
2185716075081523_2185731825079948	19	Essa é a maior definição de "quando a vida te der limões, faça uma caipirinha gelada" 😂 #CiroNeles #Ciro12 #VemPraMassa ✊🏻🌹
2185716075081523_2186112798375184	1	Gilson Tadeu Rodrigues como não votar em um cara foda desse kkkkk...olha esse sambinha
2185716075081523_2185718971747900	9	Tem como não amar? #Ciro2018 ❤🇧🇷
2185716075081523_2186111805041950	1	Lara de Palma olha esse sambinha marolooo kkkkkkkkkkkkkkkkkkkk
2185716075081523_2185717951748002	6	#Ciro12
2185716075081523_2185718931747904	6	#Ciropresidente12.
2185716075081523_2185718048414659	6	Meu presidente #Ciro12
2185716075081523_2185804718405992	1	Avante rumo ao segundo turno #Ciro12Presidente
2185716075081523_2185723165080814	3	#Ciro12
2185716075081523_2186077628378701	1	Leonardo Nunes. Olha a música da campanha aí
2185716075081523_2185904651729332	1	Anthony tem musiquinhaaa
2185716075081523_2185766551743142	2	Irla Valesca 🎶 #VemPraMassa #Ciro12
2185716075081523_2185744878411976	1	UP
2185716075081523_2186110885042042	1	
2185716075081523_2185742075078923	18	Ciro Gomes bate nessa tecla de redução do valor da gasolina nos debates nenhum dos presidentes tem propostas concretas sobre esse assunto . Povo Brasileiro esta cheio desse aumento todos mes
2185716075081523_2185770358409428	9	Eu entendo que as pessoas peguem no pé de Ciro Gomes por causa de sua proposta do SPC, eles não estão acostumados a ter propostas efetivas para pobres, se fossem 25Bi para o ITAU/UNIBANCO seria de boas...
2185716075081523_2185838438402620	1	Ciro Gomes; por que insiste em acariciar o escorpião que o picou mais de uma, vez?
2185716075081523_2185749218411542	4	Não tem jeito é Ciro Gomes presidente do Brasil. Não esqueçam esse cabra macho e 12.
2185716075081523_2185743818412082	2	Maior samba do ano!! Júlio Sinott nem a deusa tem um assim hein hein
2185716075081523_2185737181746079	1	#Ciro12
2185716075081523_2185748695078261	1	#Ciro12
2185716075081523_2186258728360591	0	Aí Uirá Ozzetti, apareceu no vídeo do Ciro haha
2185716075081523_2185797415073389	0	Chavio
2185716075081523_2188877778098686	0	#Ciro2018presidente
2185716075081523_2185830291736768	0	Qual a razão de acreditar que Ciro é a melhor opção? 

Vejam:
-recebeu o prêmio nas ONU por honra ao combate que efetuou contra a mortalidade infantil 

-Nunca, isso mesmo, NUNCA foi processado, nem para ser absolvido em problemas de CORRUPÇÃO 

-Foi governador do Ceará mais bem avaliado da história do estado e segundo Datafolha, o mais bem avaliado do país (no ano vigente)

- Foi prefeito de Fortaleza (5 maior cidade do país) e fez a mais bem avaliada gestão entre todos os prefeitos de Fortaleza

-Quando governador, não foi morar em Palácio e continuou morando em um apartamento alugado. Rejeitou uma aposentadoria de 85 mil reais mês por achar isso imoral! 

-Porque sempre em todas as votações esteve ao lado do trabalhador

-Porque apesar de estar 16 anos ao lado do PT, foi crítico e denunciou inclusive na mídia quando viu que estava sendo instalado um projeto de corrupção claro... 

-Porque foi contra o golpe

- Porque lutou bravamente pela transposição do Rio São Francisco que salvou milhares de pessoas da fome e sede do sertão nordestino

- Porque enquanto bolsonaro chamou Eduardo Cunha de “meu herói”, ele teve a coragem de chamar ele de ladrão! E por isso, responde a vários processos... coragem de denunciar a máfia! 

- Porque participou da criação do plano real no governo Itamar, e teve seu nome escrito na cédula. Itamar em uma entrevista disse que sem Ciro o real teria muita dificuldade de ser implantado)

- porque nunca teve 1 dia de déficit em nada que governou! Prefeito, governador, ministro da fazenda e etc...

- porque teve a coragem de trocar de partido quando o mesmo se rendeu ao sistema

- porque fez especializações em
Harvard, e representa o que há de ponta na perspectiva econômica 

- Porque conhece cada detalhe do brasil, porque estudou todos os processo de transição do país e consecutivamente, sabe respostas práticas e concretas para isso

- Porque apesar de ser duro, as vezes até se excedendo, quando gerindo algo público, não há relato nenhum de comprometimento da gestão por seu destempero

-Porque foi o primeiro chefe do executivo, ter em suas secretarias, metade de seus secretários mulheres, quando a temática não era “modinha”

