id	message	like_count
664955710554762_664958003887866	1255	Pesquisa rápida, mais confiável que DataFolha. Mais rápida que Boulos invadindo prédios 
👍 - Bolsonaro
❤️ - Amoêdo
😆 - Alckmin
😮 - Ciro
😢 - Lula
😡 - Marina
664955710554762_664963267220673	1014	Aaaaaaa meu presidente 😍😍😍😍😍

17 pela família, pela mulher , pela segurança e contra todos que são contra a ordem e o conservadorismo.
Bolsonaro Presidente ❤️
664955710554762_664959120554421	479	Se tiver fraude a maioria do Brasil vai pras ruas, pode ter certeza meu presidente!
664955710554762_664958683887798	328	❤❤Sou Bolsonaro sim, temido pelos corruptos, ficha limpa, contra o aborto, contra a liberação das drogas, contra a imoralidade para crianças  nas salas de aula, contra saidinha das prisões, a favor do direito humano da vítima e, não do criminoso. A quadrilha vermelha não vai desistir. Sou 1000000% Bolsonaro 17🇧🇷.
664955710554762_664958453887821	158	é impressionante a tentativa dos jornalistas de interromper Jair Bolsonaro de falar verdades duras, toda vez
664955710554762_664957963887870	81	Queria votar no Lula, mas não sei se eu posso fazer isso em qualquer delegacia, ou se tenho que ir na Polícia Federal de Curitiba ☻
664955710554762_664960580554275	100	Os ataques que fazem a Bolsonaro só faz ele crescer nas redes sociais, só no Facebook são mais 5 mil seguidores por dia !! 
Graças a internet esses ataques tem um efeito contrário 😂
664955710554762_664958947221105	57	kkkkk Ri demais, chutou o lulinha kkkkkkkkk, que vontade de fazer isso cara, bolso 2018.
664955710554762_664958870554446	133	Quem vota no bolsonaro da um like aqui :)
664955710554762_664967510553582	47	Tico Santa Cruz apagou a enquete da pagina dele aonde o Bolsonaro fez 74 % dos Votos,Contra 26 % do Haddad kkkkk
664955710554762_664961940554139	33	Os ataques do PSDB estão saindo pela culatra por isso faz as pessoas seguirem Bolsonaro e descobrem que não é nada disso Que eles dizem 😂
664955710554762_664961927220807	12	Estou achando o Lula meio preso nos debates, acho que ele deveria se soltar mais.
664955710554762_664974350552898	21	#SouCatólico
#SouBolsonaro
#RezoPeloPresidente

Ave Maria cheia de graça o Senhor é convosco
Bendita sois vós entre as mulheres
Bendito o fruto do vosso ventre Jesus
Santa Maria Mãe de Deus rogai por nós pecadores
Agora e na hora de nossa morte amém
664955710554762_664975667219433	22	O maior obstáculo para Jair Bolsonaro são as fraudáveis urnas eletrônicas.
664955710554762_664963050554028	29	Se Bolsonaro nao for eleito no primeiro turno, pode investigar por que houve golpe e fraude.
664955710554762_664975303886136	18	É verdade mesmo. Essas urnas eletrônicas só foram adotadas aqui, com essa intenção, facilitar as fraudes eleitorais. Não foi a toa que o PT, implantou isso aqui e se manteve no poder por tanto tempo. 
😡😡😡
664955710554762_664961610554172	17	Tem de pôr o exército pra fiscalizar isso! Se possível for, que seja em cédulas de papel! Não podemos arriscar que fraudem essas eleições! Ao que tudo indica, o Brasil ganhará no primeiro turno, com a eleição de Jair Bolsonaro! 😀😀😀🇧🇷️🇮🇱️🇺🇲️
664955710554762_664974040552929	7	Amigos venho informar que LULA 13 não podera mais ser candidato!
Então agora votem no HADDAD 17
O LULA que pediu!!!
664955710554762_664972887219711	13	Façamos o seguinte, se o bolsonaro não vencer, com maioria absoluta, todos que votaram nele devem sair ás ruas, assim comprovaremos a fraude. Já que não tem voto impresso vamos de voto  presente.
664955710554762_664962713887395	14	Presidente... o problema nem é a urna! E o voto impresso não vai mudar isso... medo é na transmissão dos dados entre os TREs!!!!
664955710554762_664968070553526	8	Se não confina na urna porque irá seguir com isso Jair Messias Bolsonaro faça algo, pelo amor de Deus . Precisamos de você 
Convoca a população que quer você. Vamos acabar com essas urnas eletrônicas
664955710554762_664960110554322	9	Porque o tempo de TV do Alckmin e maior? 
Ninguém quer ouvir ele mentir em rede nacional.
#Pás
664955710554762_664966477220352	9	Brasil LIVRE. Enxergamos apenas uma forma de vermos nosso País distante da miséria-escravidão : - Com Capitão Bolsonaro PRESIDENTE DO BRASIL. Selva!
664955710554762_664993517217648	7	gente se com ou sem urnas eletronicas se bousonaro nâo ganhar a populaçâo nâo vai aceitar nâo pq nâo tem como ele nâo ganhar
664955710554762_664973797219620	8	O BRASIL precisa de um presidente como BOLSONARO... é meu candidato
664955710554762_664970980553235	7	Invadiram a Nasa, Google, Apple, Microsoft.. Trouxa é quem acredita que a urna eletrônica seja segura..
664955710554762_664993097217690	9	Essa eleição não é somente do Bolsonaro é dos brasileiros de bem, a maioria.
