id	message	like_count
583362432066391_583510552051579	1144	Juiz de Fora só comprovou duas coisas.
Que NÃO HÁ rejeição e que Bolsonaro vai VIVER pra ganhar esta eleição.
583362432066391_583510765384891	530	Nada mesmo! O Brasil já escolheu seu presidente! Deus é  contigo Capitão! Levanta Capitão! O Brasil te ama! 😎👉🇧🇷🇧🇷
583362432066391_583511012051533	475	Eu estava kkkk foi top...
Sou taxista e tinha muitos taxistas.
Tenho amigos no uber... Tinha muito uber.
Tinha pessoas que trocou horario de almoco para ir ver o nosso presidente!
Bolsonaro fez historia em juiz de fora, ninguem nunca viu tantas pessoas em um so local... Nem carnaval, festas etc...
Juiz de fora MG e do mito!
#Bolsonaro17
583362432066391_583510258718275	305	Olá pessoal.....independente em quem vcs irão votar, não se esqueçam de:

1. Levar uma colinha de seu candidato no BOLSO.

2. Na zona eleitoral, entrar e JAIR votando.

3. Não se esqueçam que a votação encerra as 17.

Anotem as dicas ai do dia 7 até as 17h00m
583362432066391_583519132050721	234	Capitão, Por favor volte logo, 
Precisamos do Sr. Não aguento mais as escolas, Só tem militantes, na minha Sala, Só tem eu defendo vc. 😔 Vc, É nossa única esperança, Humanamente falando. Que Deus abençoe Você. Fique bom logo. 😔 toda noite Rezo o terço, Pra o Sr. Ficar bom Logo. O senhor não merecia isso... 
😔💔
583362432066391_583510615384906	249	17.
Não terá 2º turno...
🇧🇷 acima de tudo, Deus acima de todos.
583362432066391_583510882051546	217	É melhor Jair se recuperando, vc tem um país pra governar! #BOLSONARO17 🇧🇷
583362432066391_583510965384871	97	A vitória é do povo brasileiro que clamam  por um governo decente. Estamos com você presidente!!!
583362432066391_583512512051383	83	Jair você veio a Minas trazer sua mensagem de Esperança,  de Mudança. Mesmo saindo de Juiz de Fora quase morto ai da agradece por ter estado lá.
B17!!!!
583362432066391_583520542050580	80	Eu estava lá...pena ter acabado dessa maneira trágica...força mito...estamos com vc...❤
583362432066391_583511245384843	66	Estamos com você meu Presidente, a vitória será no 1° turno. Brasil acima de tudo, Deus acima de todos! 
#ForçaBolsonaro
583362432066391_583515695384398	54	Melhoras e força somos Justiça Integridade e Ética. Somos Bolsonaro #17PRIMEIROTURNO
583362432066391_583512062051428	47	Bolsonaro primeiro turno..Vamos Brasil...precisamos ganhar..é 17
583362432066391_583512498718051	46	"Nenhum mal te sucederá, nem praga alguma chegará à tua tenda". Salmos 91:10
583362432066391_583517418717559	40	Falta menos de 1 mês pra Vitória! Quem ta fazendo campanha de graça ae?
583362432066391_583513445384623	43	Enquanto Bolsonaro é carregado nos braços num mar de pessoas , os outros são carregados num mar de lama .
583362432066391_583545025381465	31	1) Convença a sociedade de que aqueles que estão entre você e seu projeto de poder espalham ódio e violência;

2) Ao mesmo tempo, promova a pregação difusa pela eliminação do inimigo, até que apareça alguém com coragem para fazer o serviço sujo;

3) Uma vez consumado o ato violento, convença a sociedade de que a culpa pelo atentado sofrido é da própria vítima - aquela que você acusou  de espalhar ódio e violência;

Saul Alinsky
