id	message	like_count
2065400910247244_2065407346913267	78	Sou filiado ao PSB e reconhecemos uma grande qualidade nos jovens Deputados e Deputadas do PDT.
2065400910247244_2065408533579815	29	Qual a diferença do regime de capitalização proposta por Ciro e a aplicada no Chile que é um desastre?
2065400910247244_2065404076913594	16	Como lidar com esta polarização absurda entre direita e esquerda, que acabou excluindo do debate político vertentes importantes e inteligentes dos dois lados ?
2065400910247244_2065403080247027	20	Com a presença confirmada do namorado da Fátima Bernardes...
2065400910247244_2065401963580472	47	#CIROeTABATA2022
2065400910247244_2065443073576361	8	Não vou mandar nenhuma pergunta, somente uma sugestão, porquê não anunciar desde já a sua pré candidatura presidencial?
2065400910247244_2065404316913570	7	Meu candidato a presidente,e com fé em Deus sera nosso presidente
2065400910247244_2065404030246932	7	Putz, é muita informação para uma mente só em um dia..😅😅😅 bora Brasil #ciro2022
2065400910247244_2065406730246662	4	PERGUNTA. Quero saber qual é o plano ou a agenda para que a esquerda se reconecte com a população. Vocês irão pessoalmente até associações de moradores, sindicatos e outras diversas comunidades do Brasil?
2065400910247244_2065428126911189	3	Ciro: Temos muitos modelo de educação  no Brasil..No Rio O Colégio  Pedro II é sinônimo  de eficiência,  porque não  replicar  esse  modelo de educação  que é um sucesso  de educação. Eu votei na Tabata Amaral...continuo  acreditando  na mudança  pela educação ...
2065400910247244_2065413270246008	3	Ué como assim Túlio Gadelha? Achei que fosse namorado da Fátima Bernardes o correto
2065400910247244_2065406256913376	5	Pergunta: 
Qual o direcionamento do PDT hoje a nível de instrução para os que querem aderir à militância e as propostas de oposição do PDT ? Obrigado. 
Tulio Aguiar, Konstanz, Alemanha.
2065400910247244_2065413600245975	5	Atuação nas bases, como se dará? Os jovens das periferias estão completamente alheios a política. Como mudar isso, Ciro?
2065400910247244_2065454530241882	2	Ai sim é coisa fina, conversa flui, propostas concretas e verdadeiras, para um Brasil melhor.
2065400910247244_2065412293579439	4	Educação financeira na infância e adolescência. Já ajudaria a diminuir a dependência nociva dos bancos.
2065400910247244_2066039900183345	1	Gostaria de saber do Ciro qual a proposta dele para reaquecer o mercado de trabalho? E como posso me filiar ao PDT?
2065400910247244_2065404830246852	4	Educação Cientifica na primeira infância, e o implantação da BNCC e do Novo Ensino Médio, como a Bancada PDT vai atuar sobre esses temas? Respondem ai Tabata Amaral e Tuliu Gadelha?
2065400910247244_2065463820240953	1	Ciro voltei em você e tenho certeza que ra o melhor para o Brasil
2065400910247244_2065447026909299	3	Em Porto Alegre hoje, primeiro dia de aula nas escolas, mães e pais realizaram cafés democráticos. Tudo começa pela educação. Como vêm a articulação entre o corpo discente e o corpo docente das escolas para fortalecer a democracia?
2065400910247244_2065407816913220	2	Pergunta: qual a diferença na proposta de regime de capitalização proposta por Ciro e pelo PSL?
2065400910247244_2065410890246246	2	Como funcionaria o regime de capitalização para as pessoas que são impossibilitadas de contribuir com o Estado como mendigos e famílias que vivem com renda per capita de 10 dólares?
2065400910247244_2065440256909976	2	Acha que é possível reaver a Embraer ou ter algum "contorno" à situação de sua venda?
2065400910247244_2065469366907065	1	Gostaria de saber qual é a estratégia do partido,  afinal, está apoiando  ou não o governo? Ésta com a direita ou com a esquerda....estou um pouco confusa entre o discurso e os fatos...
