id	message	like_count
2108262172627784_2108263229294345	69	Lembrando: o PDT apresentou uma proposta de Reforma muito mais justa para o Brasil, que pode ser acessada aqui: http://www.pdt.org.br/index.php/pdt-discute-a-reforma-da-previdencia-em-brasilia/
2108262172627784_2108290789291589	15	É preciso ser humano para entender as diferenças entre os desiguais... Simples assim!
2108262172627784_2108266115960723	8	Ciro esteve em Canoa e eu infelizmente não estava lá para saudar meu ilustre conterrâneo. Um forte abraço. Resistência sempre!
2108262172627784_2108280345959300	8	Ciro Gomes voce e o Homem que merecemos como Presidente do Brasi meu voto foi e sera seu
2108262172627784_2108276915959643	2	Mestre confiamos em você, fiscalize essa lambança que estão fazendo .. Por favor se puder, responda a meu anexo in box! Obrigado
2108262172627784_2108273839293284	0	Da uma olha no parágrafo da bíblia eu nunca fui muito de ir em igreja mas para mudar não podemos mudar o ritimo da natureza ou seja se vc e um leão seja um leão e se destaque é não queres ser uma girafa
2108262172627784_2109792442474757	0	Para saber as reais condições da nossa gente é preciso conhecer a fundo o povo, é necessário ter sensibilidade e ter compaixão. Ciro2022.
2108262172627784_2111239635663371	0	Essepoliticoetemquetervegonhanacaraec0cpilavajatoganhamuitobemaindáafundaramobrasiĺaiv3vemooutroquequertirarosdiritosdostrabalhadoresporquenoadiminueseusalarioeviñteporcentodevereadora0rapresidenteedeixaessareformaelessoqueremferraropovoabraoolho
2108262172627784_2108271949293473	9	Cada um tem o governo que merece, o brasileiro escolheu de forma ignorante o atual presidente e temos que respeitar isso! Agora todos nós pagaremos pela escolha que não foi nossa mas que foi democrática, que venha o socialismo em 2022!
2108262172627784_2108297852624216	8	Sensatez e preocupação com o povo. #Ciro2022
2108262172627784_2108277749292893	13	Cirão do meu coração! 😍
2108262172627784_2108312419289426	5	2022 estamos juntos novamente. viva o trabalhismo.
2108262172627784_2108275565959778	9	CIRO  GOMES   VC   É   O  CARA   2022
2108262172627784_2108612782592723	3	Cadê o seu projeto?
Fala,fala e não mostra.nada.
