id	message	like_count
2028475400606462_2028477403939595	174	Se posicione mais Ciro, você é o caminho da oposição desse governo, você tem nosso apoio para ser a verdadeira esquerda nesse país.
2028475400606462_2028496697270999	92	É o livre mercado do neoliberalismo, onde se privatiza os lucros e se socializa os prejuízos.
2028475400606462_2028498390604163	17	Ciro Gomes  calado e um verdadeiro poeta,vai cuidar do seu estado .
2028475400606462_2028477510606251	19	No Ceará também tem um desastre já faz mais de 20 dias acho...melhor você cobrar ao governo cearense também...
2028475400606462_2028476300606372	69	só substitui "desastre" por "CRIME"
2028475400606462_2028503563936979	19	Ciro, sou mineiro e dói tanto... é sentir as veias do coração entupir. Até quando vamos depender de commodities e dar nossa vida pra desenvolver os outros?
2028475400606462_2028486370605365	14	Cobre Ciro Gomes! Das autoridades nacionais, nos foruns internacionais, na academia. Em todos os lugares possíveis. Faça valer sua rede de contatos. Faça seu partido e coligações atuarem de forma enérgica e efetiva. Use as redes sociais para mostrar essas ações. Mostre efetividade.
2028475400606462_2028483027272366	13	Enquanto os presidentes, diretores e todos os irresponsáveis diretos nas empresas, não forem acusados criminalmente, pelas vítimas que causaram, não haverá mudança. Infelizmente aumentar a fiscalização só aumentará as despesas e os possíveis subornos. As tragédias continuarão  e ninguém será punido, como sempre acontece.
2028475400606462_2028486483938687	8	BRASIL não é, e nem nunca será um país sério. Mais um CRIME que ficará impune! Vidas perdidas, meio ambiente devastado, e ninguém fará nada. 😤😤😭😭😭😭
2028475400606462_2028972227223446	10	O povo não tem(os) força nenhuma pra cobrar nada. Nós apenas podemos assistir ao que acontece no país rezando pra que nenhuma tragédia nos atinja.
Especialmente agora nossa força está reduzida a quase zero. 
Não existe democracia quando a voz é proporcional ao poder econômico.
2028475400606462_2028476820606320	6	Ciro Gomes, sinto falta de você dando opinião no caso da segurança pública de nosso estado.
2028475400606462_2029870163800319	1	E sobre a responsabilidade de partidos, governos e políticos algo a dizer? Não é acidente, e sim crime. É tem responsáveis  claros que não  atuaram para que a empresa não fosse punida e devidamente fiscaliza. Daí a recidiva.
2028475400606462_2028482353939100	5	Ciro Gomes e uma Tragédia de Repercussão internacional, a imagem do país vai ficar arranhada, muitas pessoas desaparecidas, e o desastre Ambiental inimaginável,
2028475400606462_2028486440605358	3	Nosso presidente já deu Declaração? Vai prestar solidariedade e ajuda ou vai colocar a culpa nas pessoas? Era só o que faltava....
2028475400606462_2028696110584391	2	Não é desastre ambiental, professor! usa o termo correto, ajuda nóis! 
desastre ambiental é tsunami, terremoto, vendaval, tornado etc. 
Isso é displicência, isso é crime!
2028475400606462_2028486927271976	2	Com as medidas do governo dos milicianos pra essa questao infelizmente vai tudo piorar...
2028475400606462_2028689270585075	0	Torcemos que não, mas estamos em Maceió a beira de uma crise gigante com recentes tremores de terra no bairro do Pinheiro; especula-se que seja oriundo de atividade de mineração do Salgema, que há décadas vem aumentando a cratera subterrânea.
2028475400606462_2028608263926509	1	Isso  já  estava  previsto  para  acontecer  ,isso  só  tem  um  nome  pouco  caso! !!!
2028475400606462_2028498837270785	0	Biroliro já declarou que o governo dele não tem nada a ver com isso! Infelizmente sabemos que,como foi em Mariana,nada acontecerá aos ricos e poderosos!🤬🤬🤬
2028475400606462_2028499823937353	0	Tem que cobrar do poder judiciário que se exime de culpa.
Suspendeu a a execução da multa do desastre na cidade de Mariana.
2028475400606462_2028690657251603	0	Eles só se preocupam com as ações na Bolsa de NY... só querem levar as nossas riquezas...sempre foi assim!
2028475400606462_2028618517258817	0	Ciro, a Vale precisa que ser Reestatizada, essa tem que ser também nossa pauta ou continuaremos de mãos atadas contra esses desastres que tendem a continuar!
2028475400606462_2029616190492383	0	Ciro Gomes nós gostaríamos de saber se o senhor concorda com a frase do atual presidente que disse em 2018 que a fiscalização do ibama e cntbio é xiita e atrapalha o empresário
2028475400606462_2029227493864586	2	Não, não é desastre , é crime ! Sofremos com o crime praticado pela ganância de empresas e governo.
2028475400606462_2029090140544988	0	https://www.em.com.br/app/noticia/politica/2018/12/05/interna_politica,1010611/zema-critica-entraves-em-minas-para-licenciamento-ambiental.shtml
2028475400606462_2028514880602514	0	Infelizmente a maioria dos políticos só quer aproveitar sua vida pública para enriquecer.
2028475400606462_2030664837054185	0	Ciro, troque a palavra "desastre" por "crime". Eufemismos não combinam contigo.
2028475400606462_2028495230604479	0	Vai dar no mesmo no que deu em Mariana: entre nada e coisa nenhuma.
2028475400606462_2028578603929475	0	Eles não vão apurar pois o presidente do povo que o elegeu está do lado dos empresários.
2028475400606462_2028622883925047	1	Desastre CRIMINOSO, importante usar as palavras certas.
2028475400606462_2028647510589251	0	Ciro Gomes o correto é afirmar que é um enorme desastre humano e um vergonhoso Crime ambiental. 
Triste. Muito triste. As pessoas não se preocupam mais com pessoas. 
Cobrança Ciro, precisamos de vozes que falem por todos.
2028475400606462_2028511460602856	0	Vergonhoso é chamar de desastre! Isso é crime! Crime ambiental! Crime contra a pessoa! Crime contra a humanidade! Até quando? Até quando?
2028475400606462_2028614170592585	0	Ciro, hora de colocar a cara a tapa na mídia! Bora!
2028475400606462_2031999750254027	0	Seria importante que vc fosse até lá representando a oposição e reportando em que mais o governo federal pode contribuir para ajudar, ajuda prática.
2028475400606462_2030015223785813	0	Parem de acabar com o meu Estado! 🔺  O povo mineiro exige respeito!!!
2028475400606462_2028574780596524	0	Não chame de "desastre" o que é CRIME, amigo...
