id	message	like_count
2131027943684540_2131061133681221	16	Espero com muita confiança que um dia o senhor possa governar esse país!
2131027943684540_2134800756640592	0	A inveja impera por aqui Ciro! Toma um banho de sal grosso quando voltar.😂😂😂
2131027943684540_2132943303493004	1	Chega 2022 logo
2131027943684540_2132855633501771	0	Cada vez que leio essas mensagens de esperança no futuro do Brasil a partir dos brasileiros que escolheram outro país para se formarem, caio numa baita depressão. Os melhores brasileiros viveram e sofreram aqui, não se aproveitaram da posição de classe para deixar o país, e mais o que é terrível, justamente estes ao retornar ocupam os cargos de liderança. Mas afinal não há novidade alguma, sinhozinho voltava dotô desde o século XVII para mandar na fazendona do pai.
2131027943684540_2131032407017427	3	#Ciro2022
2131027943684540_2131039443683390	0	Airton Akio
2131027943684540_2131093940344607	0	Até se corromper
2131027943684540_2131034013683933	2	Pq vc nao fez isso no Ceará ?? Kkkkk
2131027943684540_2131203280333673	0	👏👏👏👏👏
2131027943684540_2131069283680406	3	Para melhor têm que diminuir os juros dos bancos e parar de pagar juros sobre juros para eles
2131027943684540_2131224040331597	0	Ciro Gomes tem a mente de um grande Líder , mas falta a confiança do POVO sofrido desse país . Esse é o único caminho.
2131027943684540_2131052087015459	8	Futuros "guedes"
2131027943684540_2131032293684105	1	Olha o nível do meu presidente!
2131027943684540_2131202013667133	0	Vejo esse encontro com reservas... 😉
2131027943684540_2131064263680908	1	Pluralidade tem limite. Ciro e Harvard? Água e óleo. Não se misturam.
2131027943684540_2131092767011391	0	Ciro Gomes vai ter live dos eventos?
2131027943684540_2131304033656931	0	Tem que discutir em Harvard mesmo. Tem que discutir no MIT, Columbia. Tem que discutir na Lemann Fellows, no Bradesco, Itaú, seja lá onde as elites são formadas. Pois eles tem o poder de mudar o país. O poder do povão é o voto. E olha o que o povão acabou de fazer com esse poder.
2131027943684540_2131040357016632	4	Tá fazendo certo Cirão. Conversando com gente que multiplica opinião e vence resistências. Já conhece esse blog?  https://novodesenvolvimento.org/
2131027943684540_2131194710334530	0	Cirão seria bom se assumisse q a Venezuela nao deu certo.
2131027943684540_2132098270244174	0	Dalhe Cirao!
2131027943684540_2131032827017385	0	
2131027943684540_2133562213431113	0	Conversa e mais fácil faça algo para arrumar a bagunça que ta na economia brasileira.
2131027943684540_2131084693678865	37	Viu Cirão... Cuidado aí... Nosso campo progressista não gosta muito de Harvard, MIT... Só pode conversar sobre política comendo feijoada e ouvindo carimbó. Conversa técnica é coisa de "direitoso".

Francamente.
2131027943684540_2131030920350909	1	Ciro aproveite e converse com o Luciano Huck.
2131027943684540_2132558473531487	0	#Ciro 2022
2131027943684540_2131044063682928	0	Não tem futuro neste presente. Precisa arregaçar as mangas. Fazer uma politica de crédito. Soltar as amarras do governo. Fazer caixa. Diminuir o tamanha da máquina. Dá para fazer o pais crescer, porém do jeito que está.
2131027943684540_2131030580350943	3	
2131027943684540_2131037150350286	10	A CULPA NÃO É MINHA, EU VOTEI NO CIRO #CIRO2022
2131027943684540_2131035043683830	5	TMJ CIRÃO ♥️
2131027943684540_2131113567009311	1	Maravilhoso Ciro 2022💕
2131027943684540_2131034937017174	1	#Ciro2022
2131027943684540_2131698670284134	0	Boa Presida!
2131027943684540_2131036837016984	8	Qual o real interesse do Lemann na formação desses jovens?
2131027943684540_2132735693513765	0	#Ciro2022
2131027943684540_2131043850349616	0	Vai ser transmitido ao vivo Cirão?
2131027943684540_2131028697017798	36	Ciro 2022! ❤
2131027943684540_2131279886992679	0	Esse Ciro dá sono!!!!
2131027943684540_2132730196847648	1	Ciro cobrar de quem ? Deste governo que tai ? Perda de tempo !
2131027943684540_2131155233671811	8	Traga mais uns quatro iguais a Tábata por favor
2131027943684540_2131113287009339	12	Parabéns Cirão!!
#Ciro2022
#BrasilConferenceCiro
2131027943684540_2131043767016291	3	Não é por nada não, Ciro...mas não boto fé nesse povo que vai aí estudar nos Estado Unidos.
2131027943684540_2131036520350349	2	👏👏👏👏👏👏Cirão
2131027943684540_2131136777006990	0	Grande Cirão da massa
2131027943684540_2132034380250563	0	#CiroGomes2022 🇧🇷
2131027943684540_2131135100340491	8	Em pouco menos de 15 minutos de fala do Ciro, foram dois aplausos efusivos da plateia
2131027943684540_2134420423345292	0	Muito show!!!!!
2131027943684540_2131032230350778	9	Orgulho dessa galera! Tomara que façam como a Tábata.
2131027943684540_2131181687002499	0	É agora? Que pode rir?
2131027943684540_2131061047014563	2	👊🏻
2131027943684540_2131082463679088	1	Felipe 😱😱😱😱😱
2131027943684540_2131054220348579	3	https://youtu.be/FtVcSTa5-Wc

Link da conferência 
#BrazilConference19Cirou
2131027943684540_2131751240278877	0	Tiro Nomes (SPC)
2131027943684540_2131626643624670	0	Ciro 2022 👊
2131027943684540_2131285663658768	0	Ciro, por que você está discutindo nossos problemas nos EUA?
2131027943684540_2131031753684159	2	Algum não brasileiro se interessa por essas palestras?
2131027943684540_2131070677013600	2	Têm que parar de remunerar as sobras de caixa dos bancos.
2131027943684540_2131029173684417	1	👏👏👏👏
2131027943684540_2131949420259059	0	vai, garimpa mais umas Tabata aí, beleza
2131027943684540_2132715250182476	0	Espero que cada vez mais venham pessoas instruídas para a política pelo PDT. Parabéns!!!
2131027943684540_2131749513612383	0	Acho que Ciro deveria ir às universidades brasileiras e realizar os mesmos debates.
2131027943684540_2131029540351047	1	👏👏👏👏👏
2131027943684540_2131233993663935	0	Vocês preferem "Lemannetes" ou Olavetes?
2131027943684540_2131029373684397	0	Lemmann?
2131027943684540_2131050860348915	0	Juventude maconheira? Dessa que tá falando?
2131027943684540_2131108250343176	0	👊🏻
2131027943684540_2131298053657529	0	Costeando o alambrado, como diria Leonel Brizola.
