id	message	like_count
2070072999780035_2070081953112473	40	Se tem uma coisa que  amo é a inteligência desse homem. Meu presidente 2022
2070072999780035_2070213413099327	11	Sempre que vejo fotos do Ciro em palestra, já vem na mente o :- Repare bem!
Hahahahah futuro presidente Ciro2022
2070072999780035_2070133836440618	9	Bora fazer uma dieta meu presidente que 2022 é logo ali precisamos do senhor 1000% nossa maior esperança
2070072999780035_2070101353110533	14	Todas as fotos ficaram muito boas, mas a primeira parece até uma pintura!!!!!
2070072999780035_2072403909546944	1	E a Venezuela ainda é uma democracia assim que nem o Brasil. Ciro Gomes?
2070072999780035_2070080643112604	12	Tá querendo se promover né? Mas tu disse q iria sair da política se o mito ganhasse?
2070072999780035_2070075183113150	14	Será que esse pessoal tudo está no Serasa.
2070072999780035_2070094946444507	7	Ciro pode segurar a onda  e continuar fazendo suas caminhadas que 2022 vai ser sua vez ,o cenário político está indicando seu nome forte em 2022...
2070072999780035_2070076099779725	6	Assisti a toda a palestra, como sempre lúcido! Ansioso pelo seu livro, Ciro!
2070072999780035_2070123509774984	5	Quando fortaleza tava em guerra ele não foi da palestra né 🤨🤨 mto menos apareceu pra dá uma fortalecida
2070072999780035_2070084999778835	21	CIRO, A SUA VEZ VAI CHEGAR, EU TENHO CERTEZA
2070072999780035_2070136826440319	5	#Ciro Gomes Meu Presidente 2022 o Mais Preparado Para Governar o Brasil
2070072999780035_2070137993106869	3	Sempre meu presidente!! Patriotismo e liderança é com ele #CiroGomes2022 Avante 12 !!!
2070072999780035_2070132209774114	1	Quero saber quando você vem aqui em São Paulo?
2070072999780035_2070751273045541	0	E em São Paulo ? quando?
2070072999780035_2070162429771092	1	Palestra como pagar por ter sido incongruente com um ser humano!
2070072999780035_2070511506402851	1	Brizola estaria orgulhoso agora. Estamos juntos meu presidente!
2070072999780035_2070146159772719	0	FORTALEZA, FORTALEZA...AV. JOSÉ DE ALENCAR, TRAZ AS DREG QEENS....CEARÁ SERÁ?
2070072999780035_2070095823111086	0	Ciro Gomes e esse comandante brasileiro dos EUA? É legal? Constitucional?
2070072999780035_2070102863110382	1	Ciro, sua palestra foi maravilhosa!!! 
Espero que você seja mesmo uma inspiração para a nossa juventude e consiga quebrar esse falso encantamento em que muitos jovens são envolvidos pelo grande sistema mundial concentrador de renda na mão de pouquíssimos e explorador da maioria da população planetária!
Quero te ver presidente do Brasil em 2022, se Deus quiser e Ele vai querer!!!!!
2070072999780035_2071423312978337	0	Ciro votei em 2018, penso que o Pdt não mais esquerda, ou seja ñ mais o pdt de Brizola.
2070072999780035_2070754376378564	0	Eu sinceramente gostei da abordagem do Ciro na palestra... Ficou mais leve!!! #ciro2022
2070072999780035_2070076956446306	1	Ta ai o cara que tinha plano de governo para nosso país mas infelizmente o povo queria o homem que falava bonito
2070072999780035_2070139086440093	2	#Ciro2022
2070072999780035_2071810166272985	0	Precisamos urgentemente conversarmos com a assessoria do Ciro Gomes. Ele precisa interagir mais com nos CIRISTAS E SEGUIDORES DELE. ELE DEVERIA a cada 10 dias gravar vídeo de 1 minuto sobre qq assunto. Pra nós divulgarmos na redes. E tbm lives  mensais.
2070072999780035_2074452356008766	0	Espero que o senhor veia para minha cidade Feira de Santana BA.
2070072999780035_2070384579748877	0	Inteligentíssimo..❤
2070072999780035_2070148053105863	0	Meu presidente!
2070072999780035_2070139749773360	0	Tamo junto!
2070072999780035_2070077513112917	7	Ciro sai do seu reduto vem pra SP
