id	message	like_count
234301230592777_234364573919776	24	77 das 100 melhores escolas públicas do pais estão no Ceara, coerência seu nome é Ciro Gomes #CIRO2018
234301230592777_234366303919603	25	Ciro, você proporcionou em Caruaru um dos dias mais felizes da minha vida, não pelo fato de estar ao seu lado, e sim, de estar ao lado do homem que irá concertar os problemas desse país, o homem que irá trazer de volta os sonhos do brasileiros. Ciro Gomes, parabéns e boa sorte, meu amigo!!!
234301230592777_234313647258202	11	Gente! Vamos doar o que a gente puder, dentro das possibilidades de cada um! Qualquer valor ajuda! Essa luta é de todos nós e a virada é agora!!! #ciropresidente
234301230592777_234307313925502	188	O único que cresce pelas propostas que apresenta e pela idéia de mudança q representa. Pra cima, Ciro!
234301230592777_234334750589425	6	Vocé é mais importante do que imagina. Repasse para 12 amigos indecisos as 65 razões para Ciro Gomes ser o próximo presidente do Brasil.

https://vempramassa.com/news/65-motivos-ciro-gomes/
234301230592777_234319587257608	7	Voto Ciro é um voto inteligente.
234301230592777_234303867259180	7	Muito bom ouvir  os timbres femininos nesse coro belíssimo. #Ciro12
234301230592777_234306207258946	185	Não entenderam que o Ciro será o presidente do Brasil em 2019? 

2 + 0 + 1 + 9 = 12 ☝️✌❤

#CiroPresidente12
234301230592777_234306877258879	124	Ciro ta na minha amada cidade seja bem vindo a Rainha Da Borborema voto no mito mais nao tenho nada contra o Ciro .
234301230592777_234309553925278	86	Voto no Ciro é uma escolha racional, sem
paixões. Ele tem a melhor proposta! O mais inteligente!! #Ciro12 #CiroPresidente
234301230592777_234304207259146	59	Muito Bom!
Mas diante dos últimos acontecimentos é bom reforçar a segurança. 
#Ciro12 
Ai vem a mudança
234301230592777_234312367258330	39	Ciro é o que mais cresce! Vamos pro segundo turno combater o fascismo bolsonariano!
234301230592777_234311397258427	29	Nordeste em peso é Ciro simmm meu Ceará maravilhoso minha fortaleza 👋👋👋👋👋
234301230592777_234307127258854	19	Tem tanto espaço pra ele andar que ninguém coloca o CIRO NO OMBRO PRA SER CARREGADO.
234301230592777_234304113925822	22	Me avisem onde será em Natal. Quero receber meu presidente!
234301230592777_234325407257026	15	Ciro, dê um olhar especial aqui para Rondônia, estado com muitos indecisos, fértil para milhares de votos. Ciro12
234301230592777_234359213920312	13	Ciro Gomes, o mais preparado para governar o Brasil #Ciro12 #ciropresidente #cirogomes 🇧🇷
234301230592777_234376887251878	3	O meu 12 futuro presidente do Brasil pq o povo quer este prega amor não o bostanaro que prega violência 12 nels CIRO
234301230592777_234368700586030	4	Minha Campina que me mata de orgulho!! ❤️ Abraço maior minha cidade dará a Ciro nas urnas, terra de gente de bem e esclarecida !!  Podem aguardar! 💪💪💪
234301230592777_234327360590164	8	Ciro 12. O genial, visionário e exemplar Ciro Gomes a frente do nosso país, junto com a Kátia Abreu formando uma chapa sólida e honesta. Vai Ciro!
234301230592777_234305513925682	26	Minha Campina Grande abraçando o candidato mais preparado. #Ciro12 #VemPraMassa #TodosComCiro
234301230592777_234366010586299	7	Sou sobralense, lhe digo mais, eu quero CIRO PRESIDENTE e ninguém mais ! 
#Ciro12 
#BrasilPraFrente_CiroPresidente
234301230592777_234330573923176	5	a melhor opção pro Brasil... preparado, coerente! vamos, Ciro!!!
234301230592777_234339180588982	6	Ciro Gomes. Alguns jornalistas questionam se vc tem bola de cristal.. Não tem.. Vc tem sabedoria, é humano bom articulador Brasil 🇧🇷 vamos nos erguer precisamos de um governante que não se vende a ninguém. Meu voto é dos meus filhos.. Somos juntos 12
234301230592777_165106677700951	0	Assistam o vídeo da sabatina nessa segunda feira no Estadão o cara simplesmente arrebentou, deu aula.
234301230592777_234403280582572	5	Orgulho de ter feito parte dessa multidão! Foi eu um dos que puxei o "Oh Cirão da Massa!"😂
234301230592777_234366543919579	3	Quando vier ao Rio de Janeiro, faça uma visita no Bairro de Campo Grande , na se esqueça da nossa Zona Oeste. #CIRO12
234301230592777_234322500590650	1	Seja bem vindo à Rainha da Borborema, pena que não estou aí.
234301230592777_234354430587457	2	Aí meu Deus! Minha Paraíba não decepciona. Meu sonho se ele viesse pro interior, mas não tem ponto de apoio 😕 #Ciro12
234301230592777_234339530588947	2	Queria mt te dar um abraço de amor e carinho. Nosso carinho Sr ciro sempre.
234301230592777_234350283921205	3	Vejo os comentários e percebi que para a concorrência a única proposta de Ciro é tirar o nome do SPC, e fiquei super feliz em saber que meu candidato é conhecido por algo que vai ajudar muita gente pobre e que precisa e não por promover ainda mais ódio. ❤ #Ciro12
234301230592777_272553480025914	2	# 12 Ciro Gomes para Presidente 
Ficha Limpa.
Preparado.
Competente.
Comprometido com os interesses do país.
Plano de Governo consistente.
234301230592777_234383000584600	2	Eu votaria numa candidata medrosa, porém o Brasil precisa de homem íntegro... Esse homem é Ciro... tô com Ciro e não abro....
234301230592777_234307977258769	2	Quando ciro estiver em Natal gostaria de saber como participar do entro como faço?
234301230592777_232182447459025	0	Vai em frente o Brasil precisa  de pessoas como vc que Jesus  te proteja  nessa caminhada
234301230592777_1028794350614413	0	Gente, vcs acham que o Ciro tem reais chances de crescer no Nordeste? Eu torço muito por isso
234301230592777_234363257253241	1	Equipe do Ciro Gomes, avisar quando Ciro vira novamente no Rio de Janeiro irei para da abraço em nosso Presidente.por favor ,
234301230592777_234335197256047	4	Bem vindo a minha Paraíba Presidente Ciro Gomes
234301230592777_308162506404620	1	Fiquei esperando até o final, ele atravessar a porta e poder ver a "multidão"! Mas ele é bonitão..heheh
234301230592777_1894324810648458	1	São quase 17h e eu aqui vendo os comentários, vcs que também  estão aqui só lendo é  melhor Jair se acostumando
234301230592777_234407430582157	0	Pensei que iam filma fora. Mas pelo visto só tinha esse pessoal dentro mesmo 😂😂😂😂😂😂 mas o data folha, o Ibope sempre regista números alto quando estão baixo e registra  números baixos quando estão altos. Vai entender . E antes que falem não tô citando nenhum outro candidato
234301230592777_106685286899394	0	Já votei em Ciro algumas vez 
Espere que ele ganhe p presidente dessa vez
234301230592777_234385417251025	0	Ciro pra mi seu unico erro é sua vice,sou protetora de animais e não gosto de gente ruim
