id	message	like_count
557112158092499_557147928088922	60	Ciro, a única solução do Brasil!!!
557112158092499_557462188057496	14	Lindo e inteligente
557112158092499_557462954724086	5	1⃣2⃣
557112158092499_557143664756015	69	Vamos acabar com essa briga odienta pra economia e empregos voltarem a crescer

#Ciro12
557112158092499_557157504754631	28	Quando o crush vota no mesmo candidato, ave maria, coração nem guenta.
557112158092499_557143648089350	24	Tão novinho e tão consciente! #Ciro12
557112158092499_557156548088060	23	Uma polícia preparada, equipada e bem remunerada é a melhor solução para combater o crime. Usar as forças de segurança pública com inteligência e tecnologia. Por isso vou #Ciro12.
557112158092499_557159848087730	18	Vamos todo mundo De Ciro o melhor candidato e acima de tudo as melhores propostas.
#Ciro12
557112158092499_557217161415332	11	Olá, meu futuro presidente! 
Sou de Martinópole/CE e dia 06 de outubro, sábado, 9 horas da manhã iremos realizar uma grande passeata em prol da sua vitória, com iniciativa da população. E estou aqui para saber se seria possível o senhor nos enviar um vídeo com uma chamada para compartilharmos e mobilizarmos não só nossa cidade, mas municípios próximos também. Por favor! #SomosTodosCiro12
557112158092499_557157854754596	10	Eu tbm vou de Ciro 12. O mais capacitado para mudar o nosso país.
557112158092499_557149081422140	10	Rafaela Victoria só podia ser meu amoooor
557112158092499_557166108087104	8	O Brasil precisa abrir os olhos, ter consciência!  Ciro12😍😍😍
557112158092499_557145691422479	10	O bonde está a mil! Felipe, Edvande e Carla!!
557112158092499_557220654748316	2	Acho o mais preparado competente e qualificado para nosso Brasil vem ciro #ciro12
557112158092499_557156911421357	2	Raphaela Prado gostaria de dizer q vc devia ir de Ciro igual o Nicolas aka cristal da Malhação
557112158092499_557215384748843	1	Ciro é o Único que trará o Brasil de volta para os brasileiros ! #Ciro12 no coração!
557112158092499_557646251372423	0	Lindo e inteligente! Tão novo é tão sábio! Só podia ser protagonista de uma ótima novela e ter uma bela namorado ao lado! #ciro12 #cirosim
557112158092499_557157598087955	10	Também me decidi é #ciro12
557112158092499_557541114716270	0	Já cirei!
Candidato melhor preparado e mais competente pra presidente do Brasil!
#CiroPresidente #CiroSim #Ciro12
557112158092499_557819858021729	0	Aii meu Deus, Samuquinha seu lindo até vc 😍😍😍 Claro q vou de Ciro ❤️
😂😂😂😂😂😚
557112158092499_557145588089156	10	É #Ciro, hein! Oia, é #CIRO12PRESIDENTE.💚💛
557112158092499_557145858089129	9	É #Ciro12 meus queridos!!
557112158092499_557192544751127	1	Ciro Presidente 🙌 Só ele para acabar com essa polarização que instaurou no Brasil!!! Avante
557112158092499_557144891422559	8	Brasil Pra Frente 
#CiroPresidente 
#Ciro12 🇧🇷🇧🇷🇧🇷❤
557112158092499_557145191422529	8	Com certeza Ciro 12
557112158092499_557144841422564	7	🇧🇷 Ciro 12
557112158092499_557146148089100	6	Vamos todos de Ciro Gomes 12👍🌷
557112158092499_557153574755024	6	Vamos!!!
#EleNão!!
#Ciro12EleSim!!!
557112158092499_557143318089383	5	Com toda certeza meu querido. É Ciro Neles 🌹
557112158092499_557148191422229	5	#Ciro12 #CiroPresidente ✊🏻🌷🇧🇷
557112158092499_557143998089315	5	É isso aíiiiiiii... É #CIRO12
557112158092499_557146261422422	5	O melhor! 1⃣2⃣
557112158092499_557149864755395	4	#ciro12⚘
557112158092499_557143518089363	4	1️⃣2️⃣🌹
557112158092499_557154048088310	4	#Ciro12🌷🇧🇷
557112158092499_557148764755505	4	#Ciro12
557112158092499_557143688089346	4	Garoto esperto!
557112158092499_557147854755596	3	Pra cima deles! #Ciro12
557112158092499_557151178088597	2	Inteligente e lindo! Parabéns!
557112158092499_557145491422499	4	#BrasilPraFrente 
#Ciro12 🇧🇷🇧🇷
557112158092499_557153824754999	2	Vamos 🙌🇧🇷 #ciro12
557112158092499_557150664755315	3	Karoline nosso crush
557112158092499_557144094755972	4	#12Neles
557112158092499_557186898085025	0	Quem é Nicolas Prattes??
557112158092499_557145178089197	1	
557112158092499_557144361422612	2	
557112158092499_557598278043887	0	#CiroPresidente 
#CiroGomes2018
#CiroGomes12
#CiroPresidente12
#CiroPresidentePDT
#Ciro12PDT
#Ciro2018
#Ciro12
#ProjetoNacionalDesenvolvimento
557112158092499_557150881421960	1	O crush é muito inteligente 😍
557112158092499_557145578089157	2	Ciro 12
557112158092499_557161488087566	1	Ciro Gomes 12 pelo bem do Brasil 🇧🇷🌹✌️🇧🇷.
557112158092499_557150858088629	2	É. 12
557112158092499_557148018088913	3	"Páaarraaa... seu lokoo" 😍😍
557112158092499_557143891422659	2	Eu também!
557112158092499_557152954755086	2	Cirão da massa
557112158092499_557152944755087	2	Eu vou de Ciro
557112158092499_557229064747475	1	Eu também só espero que essas pesquisas estejam errada 🙏
557112158092499_557143381422710	2	👏👏👏👏👏👏👏🇧🇷️ #Ciro12
557112158092499_557179808085734	1	#VemPraMassa! #MUDE! #CIRO12PRESIDENTE🌹🌹🌹!
557112158092499_557155831421465	1	Só artista foda apoiando
557112158092499_557219068081808	0	Camille amiga so te marcando pq meu deus...
557112158092499_557148118088903	2	Edleuda Viriato vamos nois tmb de CIRO😍
557112158092499_557148031422245	1	Parabéns lindinho....
557112158092499_557423794728002	1	Ciro o melhor e mais preparado pra unir nossa nação!
557112158092499_557215024748879	0	Vamos!
557112158092499_557340084736373	0	#Ciro12
557112158092499_557162024754179	0	Sim 
#Ciro12
#CiroPresidente
